gen,min_PCE,max_PCE,med_PCE
1,15.411096795434862,11.836385509335226,12.192076255400984
2,15.411096795434862,12.170454191377782,13.302445393388194
3,15.411096795434862,12.200287865430429,14.642989425533504
4,15.811566002347268,11.861817289121552,15.026064408724647
5,15.811566002347268,12.259955933211083,15.167534428651788
6,15.811566002347268,12.213185807680881,15.309044241339397
