gen,filename,PCE,donor
21,39_100_39,18.661747,PBCT-2F,
21,39_130_39,18.615218,PBCT-2F,
21,39_104_39,18.479242,PBCT-2F,
21,39_115_39,18.291354,PBCT-2F,
21,39_118_39,18.263954,PBCT-2F,
21,39_132_39,18.257990,PBCT-2F,
21,39_26_39,18.229216,PBCT-2F,
21,39_108_39,17.866924,PBCT-2F,
21,65_100_39,17.831325,PBCT-2F,
21,39_100_62,17.787624,PBCT-2F,
21,39_100_0,17.762161,PBCT-2F,
21,39_100_54,17.697637,PBCT-2F,
21,39_100_6,17.645229,PBCT-2F,
21,39_100_66,17.642550,PBCT-2F,
21,49_100_39,17.625133,PBCT-2F,
21,39_100_25,17.622541,PBCT-2F,
21,39_100_49,17.601564,PBCT-2F,
21,39_130_56,17.503753,PBCT-2F,
21,63_104_39,17.471559,PBCT-2F,
21,39_100_47,17.420860,PBCT-2F,
21,39_100_17,17.377910,PBCT-2F,
21,39_132_6,17.280515,PBCT-2F,
21,39_26_0,17.221399,PBCT-2F,
21,39_100_67,17.160076,PBCT-2F,
21,39_26_28,17.121072,PBCT-2F,
21,39_130_35,17.090485,PBCT-2F,
21,39_100_51,16.880135,PBCT-2F,
21,39_106_54,16.355485,PBCT-2F,
21,39_108_23,16.261626,PBCT-2F,
21,65_100_50,16.032109,PBCT-2F,
21,39_0_0,15.858293,PBCT-2F,
22,39_100_39,18.661747,PBCT-2F,
22,39_100_39,18.661747,PBCT-2F,
22,39_130_39,18.615218,PBCT-2F,
22,39_104_39,18.479242,PBCT-2F,
22,39_115_39,18.291354,PBCT-2F,
22,39_118_39,18.263954,PBCT-2F,
22,39_132_39,18.257990,PBCT-2F,
22,39_26_39,18.229216,PBCT-2F,
22,39_108_39,17.866924,PBCT-2F,
22,65_100_39,17.831325,PBCT-2F,
22,39_100_62,17.787624,PBCT-2F,
22,39_100_0,17.762161,PBCT-2F,
22,39_100_54,17.697637,PBCT-2F,
22,39_100_6,17.645229,PBCT-2F,
22,39_130_0,17.643102,PBCT-2F,
22,39_100_66,17.642550,PBCT-2F,
22,49_100_39,17.625133,PBCT-2F,
22,39_37_39,17.584551,PBCT-2F,
22,39_100_44,17.344995,PBCT-2F,
22,68_130_39,17.240027,PBCT-2F,
22,64_118_39,17.197065,PBCT-2F,
22,49_118_39,17.145548,PBCT-2F,
22,39_100_57,16.991692,PBCT-2F,
22,39_108_62,16.964460,PBCT-2F,
22,39_100_48,16.812893,PBCT-2F,
22,5_26_39,16.388346,PBCT-2F,
22,44_130_6,16.216086,PBCT-2F,
22,39_108_31,16.158573,PBCT-2F,
22,39_3_39,15.846761,PBB-F,
22,39_66_66,15.523563,PBCT-2F,
22,39_66_66,15.523563,PBCT-2F,
22,39_54_54,14.628177,PBB-F,
23,39_100_39,18.661747,PBCT-2F,
23,39_100_39,18.661747,PBCT-2F,
23,39_130_39,18.615218,PBCT-2F,
23,39_104_39,18.479242,PBCT-2F,
23,39_115_39,18.291354,PBCT-2F,
23,39_118_39,18.263954,PBCT-2F,
23,39_132_39,18.257990,PBCT-2F,
23,39_26_39,18.229216,PBCT-2F,
23,39_108_39,17.866924,PBCT-2F,
23,65_100_39,17.831325,PBCT-2F,
23,39_100_62,17.787624,PBCT-2F,
23,39_100_0,17.762161,PBCT-2F,
23,39_100_54,17.697637,PBCT-2F,
23,39_100_6,17.645229,PBCT-2F,
23,39_130_0,17.643102,PBCT-2F,
23,39_100_66,17.642550,PBCT-2F,
23,39_130_56,17.503753,PBCT-2F,
23,39_100_15,17.434512,PBCT-2F,
23,39_132_62,17.433648,PBCT-2F,
23,39_104_66,17.404425,PBCT-2F,
23,39_92_39,17.403782,PBCT-2F,
23,39_57_0,17.273263,PBCT-2F,
23,39_100_34,17.251933,PBCT-2F,
23,39_132_54,17.158398,PBCT-2F,
23,39_100_19,17.154460,PBCT-2F,
23,65_100_62,17.025950,PBCT-2F,
23,39_108_62,16.964460,PBCT-2F,
23,23_115_39,16.795562,PBCT-2F,
23,45_130_0,16.204476,PBCT-2F,
23,39_0_0,15.858293,PBCT-2F,
23,39_72_39,15.671624,PBCT-2F,
23,65_54_54,13.695980,PBB-F,
24,39_100_39,18.661747,PBCT-2F,
24,39_100_39,18.661747,PBCT-2F,
24,39_130_39,18.615218,PBCT-2F,
24,39_104_39,18.479242,PBCT-2F,
24,39_115_39,18.291354,PBCT-2F,
24,39_118_39,18.263954,PBCT-2F,
24,39_132_39,18.257990,PBCT-2F,
24,39_26_39,18.229216,PBCT-2F,
24,39_108_39,17.866924,PBCT-2F,
24,65_100_39,17.831325,PBCT-2F,
24,39_100_62,17.787624,PBCT-2F,
24,39_100_0,17.762161,PBCT-2F,
24,39_100_54,17.697637,PBCT-2F,
24,39_83_0,17.681295,PBCT-2F,
24,65_130_39,17.662006,PBCT-2F,
24,39_100_6,17.645229,PBCT-2F,
24,39_130_0,17.643102,PBCT-2F,
24,39_100_66,17.642550,PBCT-2F,
24,12_115_39,17.514278,PBCT-2F,
24,39_100_41,17.289329,PBCT-2F,
24,37_100_39,17.256022,PBCT-2F,
24,39_100_68,17.229502,PBCT-2F,
24,65_108_39,17.093792,PBCT-2F,
24,39_100_24,17.066027,PBCT-2F,
24,62_108_39,17.032422,PBCT-2F,
24,39_108_1,16.786015,PBCT-2F,
24,39_115_16,16.706434,PBCT-2F,
24,39_118_50,16.506990,PBCT-2F,
24,39_108_18,16.419594,PBCT-2F,
24,39_93_39,15.853376,PBB-F,
24,39_9_0,14.588194,PBB-F,
24,39_6_6,14.581394,PBB-F,
25,39_100_39,18.661747,PBCT-2F,
25,39_100_39,18.661747,PBCT-2F,
25,39_130_39,18.615218,PBCT-2F,
25,39_104_39,18.479242,PBCT-2F,
25,39_115_39,18.291354,PBCT-2F,
25,39_118_39,18.263954,PBCT-2F,
25,39_132_39,18.257990,PBCT-2F,
25,39_26_39,18.229216,PBCT-2F,
25,39_108_39,17.866924,PBCT-2F,
25,65_100_39,17.831325,PBCT-2F,
25,39_100_62,17.787624,PBCT-2F,
25,39_100_0,17.762161,PBCT-2F,
25,39_100_54,17.697637,PBCT-2F,
25,39_83_0,17.681295,PBCT-2F,
25,65_130_39,17.662006,PBCT-2F,
25,39_100_6,17.645229,PBCT-2F,
25,39_115_64,17.639754,PBCT-2F,
25,39_100_56,17.554315,PBCT-2F,
25,28_104_39,17.185617,PBCT-2F,
25,39_132_54,17.158398,PBCT-2F,
25,39_26_54,17.144821,PBCT-2F,
25,65_83_65,16.992910,PBCT-2F,
25,39_5_39,16.920910,PBCT-2F,
25,45_26_39,16.919480,PBCT-2F,
25,39_118_58,16.839357,PBCT-2F,
25,65_130_0,16.743220,PBCT-2F,
25,39_44_39,16.541771,D18,
25,39_108_68,16.405851,PBCT-2F,
25,36_100_54,16.361740,PBCT-2F,
25,39_38_39,15.777835,PBCT-2F,
25,39_12_0,15.202353,PBB-F,
25,65_23_39,14.790520,PBCT-2F,
26,39_83_39,18.790374,PBCT-2F,
26,39_100_39,18.661747,PBCT-2F,
26,39_100_39,18.661747,PBCT-2F,
26,39_130_39,18.615218,PBCT-2F,
26,39_104_39,18.479242,PBCT-2F,
26,39_115_39,18.291354,PBCT-2F,
26,39_118_39,18.263954,PBCT-2F,
26,39_132_39,18.257990,PBCT-2F,
26,39_26_39,18.229216,PBCT-2F,
26,39_108_39,17.866924,PBCT-2F,
26,65_100_39,17.831325,PBCT-2F,
26,39_100_62,17.787624,PBCT-2F,
26,39_100_0,17.762161,PBCT-2F,
26,39_100_54,17.697637,PBCT-2F,
26,39_83_0,17.681295,PBCT-2F,
26,65_130_39,17.662006,PBCT-2F,
26,39_115_62,17.646627,PBCT-2F,
26,39_100_6,17.645229,PBCT-2F,
26,39_100_64,17.598514,PBCT-2F,
26,65_118_39,17.370103,PBCT-2F,
26,39_100_12,17.352763,PBCT-2F,
26,17_130_39,17.299566,PBCT-2F,
26,39_100_40,17.057029,PBCT-2F,
26,39_100_57,16.991692,PBCT-2F,
26,20_100_39,16.891437,PBCT-2F,
26,39_26_34,16.835071,PBCT-2F,
26,39_115_52,16.729283,PBCT-2F,
26,39_0_0,15.858293,PBCT-2F,
26,39_80_39,15.644489,PBB-F,
26,65_39_39,15.114761,PBCT-2F,
26,39_54_54,14.628177,PBB-F,
26,39_54_54,14.628177,PBB-F,
27,39_83_39,18.790374,PBCT-2F,
27,39_100_39,18.661747,PBCT-2F,
27,39_100_39,18.661747,PBCT-2F,
27,39_130_39,18.615218,PBCT-2F,
27,39_104_39,18.479242,PBCT-2F,
27,39_115_39,18.291354,PBCT-2F,
27,39_118_39,18.263954,PBCT-2F,
27,39_132_39,18.257990,PBCT-2F,
27,39_26_39,18.229216,PBCT-2F,
27,39_108_39,17.866924,PBCT-2F,
27,65_100_39,17.831325,PBCT-2F,
27,39_100_62,17.787624,PBCT-2F,
27,39_100_0,17.762161,PBCT-2F,
27,65_132_39,17.713985,PBCT-2F,
27,39_100_54,17.697637,PBCT-2F,
27,39_83_0,17.681295,PBCT-2F,
27,65_130_39,17.662006,PBCT-2F,
27,60_100_39,17.637606,PBCT-2F,
27,39_83_36,17.480151,PBCT-2F,
27,9_130_39,17.470192,PBCT-2F,
27,46_100_39,17.419734,PBCT-2F,
27,39_100_11,17.276219,PBCT-2F,
27,39_115_49,17.276204,PBCT-2F,
27,39_100_31,17.041330,PBCT-2F,
27,39_100_7,17.033063,PBCT-2F,
27,39_65_39,16.730434,PBCT-2F,
27,39_115_5,16.575685,PBCT-2F,
27,39_130_21,16.575655,PBCT-2F,
27,39_108_67,16.313993,PBCT-2F,
27,39_31_39,16.066450,PBCT-2F,
27,65_118_58,16.035993,PBCT-2F,
27,65_100_21,15.904200,PBCT-2F,
28,39_83_39,18.790374,PBCT-2F,
28,39_100_39,18.661747,PBCT-2F,
28,39_100_39,18.661747,PBCT-2F,
28,39_130_39,18.615218,PBCT-2F,
28,39_104_39,18.479242,PBCT-2F,
28,39_115_39,18.291354,PBCT-2F,
28,39_118_39,18.263954,PBCT-2F,
28,39_132_39,18.257990,PBCT-2F,
28,39_26_39,18.229216,PBCT-2F,
28,65_83_39,17.981691,PBCT-2F,
28,39_108_39,17.866924,PBCT-2F,
28,65_100_39,17.831325,PBCT-2F,
28,39_100_62,17.787624,PBCT-2F,
28,39_100_0,17.762161,PBCT-2F,
28,65_132_39,17.713985,PBCT-2F,
28,39_100_54,17.697637,PBCT-2F,
28,39_83_0,17.681295,PBCT-2F,
28,39_104_0,17.378321,PBCT-2F,
28,39_104_0,17.378321,PBCT-2F,
28,39_104_0,17.378321,PBCT-2F,
28,17_100_39,17.346980,PBCT-2F,
28,39_130_38,17.186874,PBCT-2F,
28,39_130_8,17.054131,PBCT-2F,
28,39_100_7,17.033063,PBCT-2F,
28,65_83_65,16.992910,PBCT-2F,
28,39_26_17,16.910329,PBCT-2F,
28,27_100_0,16.803808,PBCT-2F,
28,65_132_65,16.788945,PBCT-2F,
28,65_132_65,16.788945,PBCT-2F,
28,39_132_24,16.600904,PBCT-2F,
28,39_137_39,16.550291,PBCT-2F,
28,39_73_62,15.398016,PBB-F,
29,39_83_39,18.790374,PBCT-2F,
29,39_100_39,18.661747,PBCT-2F,
29,39_100_39,18.661747,PBCT-2F,
29,39_130_39,18.615218,PBCT-2F,
29,39_104_39,18.479242,PBCT-2F,
29,39_115_39,18.291354,PBCT-2F,
29,39_118_39,18.263954,PBCT-2F,
29,39_132_39,18.257990,PBCT-2F,
29,39_26_39,18.229216,PBCT-2F,
29,65_83_39,17.981691,PBCT-2F,
29,39_108_39,17.866924,PBCT-2F,
29,65_100_39,17.831325,PBCT-2F,
29,39_100_62,17.787624,PBCT-2F,
29,39_100_0,17.762161,PBCT-2F,
29,65_132_39,17.713985,PBCT-2F,
29,39_100_54,17.697637,PBCT-2F,
29,39_83_0,17.681295,PBCT-2F,
29,39_115_25,17.531560,PBCT-2F,
29,39_83_54,17.410914,PBCT-2F,
29,39_26_54,17.144821,PBCT-2F,
29,65_83_62,17.009474,PBCT-2F,
29,2_104_39,16.912382,PBCT-2F,
29,37_26_39,16.873310,PBCT-2F,
29,39_132_52,16.737722,PBCT-2F,
29,65_103_39,16.675523,PBCT-2F,
29,38_100_62,16.548027,PBCT-2F,
29,67_100_62,16.302956,PBCT-2F,
29,31_100_0,16.118184,PBCT-2F,
29,39_122_39,15.817556,PBB-F,
29,39_62_62,15.409301,PBCT-2F,
29,65_39_39,15.114761,PBCT-2F,
29,65_39_39,15.114761,PBCT-2F,
30,39_83_39,18.790374,PBCT-2F,
30,39_100_39,18.661747,PBCT-2F,
30,39_100_39,18.661747,PBCT-2F,
30,39_130_39,18.615218,PBCT-2F,
30,39_104_39,18.479242,PBCT-2F,
30,39_115_39,18.291354,PBCT-2F,
30,39_118_39,18.263954,PBCT-2F,
30,39_132_39,18.257990,PBCT-2F,
30,39_26_39,18.229216,PBCT-2F,
30,65_83_39,17.981691,PBCT-2F,
30,39_108_39,17.866924,PBCT-2F,
30,65_100_39,17.831325,PBCT-2F,
30,39_100_62,17.787624,PBCT-2F,
30,39_100_0,17.762161,PBCT-2F,
30,65_132_39,17.713985,PBCT-2F,
30,39_100_54,17.697637,PBCT-2F,
30,65_115_39,17.686007,PBCT-2F,
30,39_83_0,17.681295,PBCT-2F,
30,39_26_4,17.084174,PBCT-2F,
30,10_132_39,17.013257,PBCT-2F,
30,39_132_58,16.854282,PBCT-2F,
30,65_132_65,16.788945,PBCT-2F,
30,39_120_39,16.748571,PBCT-2F,
30,39_67_39,16.748416,PBCT-2F,
30,39_104_5,16.579082,PBCT-2F,
30,65_118_65,16.372489,PBCT-2F,
30,39_0_0,15.858293,PBCT-2F,
30,39_0_0,15.858293,PBCT-2F,
30,39_49_62,15.233619,PBCT-2F,
30,65_39_39,15.114761,PBCT-2F,
30,39_54_54,14.628177,PBB-F,
30,39_54_54,14.628177,PBB-F,
31,39_83_39,18.790374,PBCT-2F,
31,39_100_39,18.661747,PBCT-2F,
31,39_100_39,18.661747,PBCT-2F,
31,39_130_39,18.615218,PBCT-2F,
31,39_104_39,18.479242,PBCT-2F,
31,39_115_39,18.291354,PBCT-2F,
31,39_118_39,18.263954,PBCT-2F,
31,39_132_39,18.257990,PBCT-2F,
31,39_26_39,18.229216,PBCT-2F,
31,65_83_39,17.981691,PBCT-2F,
31,39_108_39,17.866924,PBCT-2F,
31,65_100_39,17.831325,PBCT-2F,
31,39_130_65,17.809687,PBCT-2F,
31,39_100_62,17.787624,PBCT-2F,
31,39_100_0,17.762161,PBCT-2F,
31,65_132_39,17.713985,PBCT-2F,
31,39_100_54,17.697637,PBCT-2F,
31,65_115_39,17.686007,PBCT-2F,
31,39_100_61,17.682592,PBCT-2F,
31,39_115_0,17.602837,PBCT-2F,
31,39_104_62,17.597607,PBCT-2F,
31,55_115_39,17.372744,PBCT-2F,
31,39_104_15,17.220420,PBCT-2F,
31,65_100_9,17.123776,PBCT-2F,
31,39_104_35,17.023872,PBCT-2F,
31,39_108_0,16.871256,PBCT-2F,
31,39_132_51,16.670910,PBCT-2F,
31,39_104_5,16.579082,PBCT-2F,
31,16_118_39,16.271233,PBCT-2F,
31,32_132_0,16.083639,PBCT-2F,
31,39_76_62,15.083210,PBB-F,
31,39_123_0,14.723567,PBB-F,
32,39_83_39,18.790374,PBCT-2F,
32,39_100_39,18.661747,PBCT-2F,
32,39_100_39,18.661747,PBCT-2F,
32,39_130_39,18.615218,PBCT-2F,
32,39_104_39,18.479242,PBCT-2F,
32,39_115_39,18.291354,PBCT-2F,
32,39_118_39,18.263954,PBCT-2F,
32,39_132_39,18.257990,PBCT-2F,
32,39_26_39,18.229216,PBCT-2F,
32,65_83_39,17.981691,PBCT-2F,
32,39_108_39,17.866924,PBCT-2F,
32,65_100_39,17.831325,PBCT-2F,
32,39_130_65,17.809687,PBCT-2F,
32,39_100_62,17.787624,PBCT-2F,
32,39_100_0,17.762161,PBCT-2F,
32,65_132_39,17.713985,PBCT-2F,
32,39_83_0,17.681295,PBCT-2F,
32,39_104_62,17.597607,PBCT-2F,
32,39_130_25,17.533141,PBCT-2F,
32,39_100_1,17.530563,PBCT-2F,
32,39_132_65,17.520110,PBCT-2F,
32,39_100_45,17.305227,PBCT-2F,
32,65_100_65,17.165983,PBCT-2F,
32,65_130_65,16.799058,PBCT-2F,
32,65_130_65,16.799058,PBCT-2F,
32,65_132_65,16.788945,PBCT-2F,
32,39_118_48,16.390239,PBCT-2F,
32,39_0_0,15.858293,PBCT-2F,
32,39_0_0,15.858293,PBCT-2F,
32,65_39_39,15.114761,PBCT-2F,
32,65_39_39,15.114761,PBCT-2F,
32,65_0_0,14.902864,PBCT-2F,
33,39_83_39,18.790374,PBCT-2F,
33,39_100_39,18.661747,PBCT-2F,
33,39_100_39,18.661747,PBCT-2F,
33,39_130_39,18.615218,PBCT-2F,
33,39_104_39,18.479242,PBCT-2F,
33,39_115_39,18.291354,PBCT-2F,
33,39_118_39,18.263954,PBCT-2F,
33,39_132_39,18.257990,PBCT-2F,
33,39_26_39,18.229216,PBCT-2F,
33,65_83_39,17.981691,PBCT-2F,
33,39_108_39,17.866924,PBCT-2F,
33,65_100_39,17.831325,PBCT-2F,
33,39_130_65,17.809687,PBCT-2F,
33,39_100_62,17.787624,PBCT-2F,
33,39_100_0,17.762161,PBCT-2F,
33,65_132_39,17.713985,PBCT-2F,
33,39_132_0,17.408292,PBCT-2F,
33,65_26_39,17.386594,PBCT-2F,
33,39_100_41,17.289329,PBCT-2F,
33,39_104_60,17.285862,PBCT-2F,
33,65_100_65,17.165983,PBCT-2F,
33,39_26_1,17.145532,PBCT-2F,
33,18_132_39,17.048218,PBCT-2F,
33,65_130_65,16.799058,PBCT-2F,
33,39_115_24,16.772825,PBCT-2F,
33,39_130_21,16.575655,PBCT-2F,
33,39_115_31,16.525892,PBCT-2F,
33,39_55_39,15.789698,PBCT-2F,
33,39_65_65,15.780370,PBCT-2F,
33,40_130_62,15.756696,PBCT-2F,
33,39_52_0,15.583212,PBCT-2F,
33,65_39_39,15.114761,PBCT-2F,
34,39_83_39,18.790374,PBCT-2F,
34,39_100_39,18.661747,PBCT-2F,
34,39_100_39,18.661747,PBCT-2F,
34,39_130_39,18.615218,PBCT-2F,
34,39_104_39,18.479242,PBCT-2F,
34,39_115_39,18.291354,PBCT-2F,
34,39_118_39,18.263954,PBCT-2F,
34,39_132_39,18.257990,PBCT-2F,
34,39_26_39,18.229216,PBCT-2F,
34,65_83_39,17.981691,PBCT-2F,
34,39_108_39,17.866924,PBCT-2F,
34,65_100_39,17.831325,PBCT-2F,
34,39_130_65,17.809687,PBCT-2F,
34,39_100_62,17.787624,PBCT-2F,
34,39_100_0,17.762161,PBCT-2F,
34,65_132_39,17.713985,PBCT-2F,
34,65_115_39,17.686007,PBCT-2F,
34,39_83_0,17.681295,PBCT-2F,
34,39_104_11,17.135743,PBCT-2F,
34,39_26_32,17.042710,PBCT-2F,
34,40_100_39,17.035960,PBCT-2F,
34,39_132_11,16.901222,PBCT-2F,
34,39_132_23,16.827809,PBCT-2F,
34,39_88_39,16.800579,PBCT-2F,
34,65_130_65,16.799058,PBCT-2F,
34,65_132_65,16.788945,PBCT-2F,
34,39_104_24,16.745805,PBCT-2F,
34,43_108_39,16.572657,PBCT-2F,
34,39_104_50,16.526882,PBCT-2F,
34,13_132_39,16.525297,PBCT-2F,
34,39_132_21,16.442083,PBCT-2F,
34,33_130_0,16.425557,PBCT-2F,
35,39_83_39,18.790374,PBCT-2F,
35,39_100_39,18.661747,PBCT-2F,
35,39_100_39,18.661747,PBCT-2F,
35,39_130_39,18.615218,PBCT-2F,
35,39_104_39,18.479242,PBCT-2F,
35,39_115_39,18.291354,PBCT-2F,
35,39_118_39,18.263954,PBCT-2F,
35,39_132_39,18.257990,PBCT-2F,
35,39_26_39,18.229216,PBCT-2F,
35,65_83_39,17.981691,PBCT-2F,
35,39_100_65,17.920641,PBCT-2F,
35,39_108_39,17.866924,PBCT-2F,
35,65_100_39,17.831325,PBCT-2F,
35,39_130_65,17.809687,PBCT-2F,
35,39_100_62,17.787624,PBCT-2F,
35,39_100_0,17.762161,PBCT-2F,
35,65_132_39,17.713985,PBCT-2F,
35,39_130_33,17.525054,PBCT-2F,
35,39_92_39,17.403782,PBCT-2F,
35,39_130_47,17.395893,PBCT-2F,
35,39_100_17,17.377910,PBCT-2F,
35,39_130_26,17.255473,PBCT-2F,
35,39_100_8,17.168423,PBCT-2F,
35,39_26_1,17.145532,PBCT-2F,
35,39_130_24,17.036304,PBCT-2F,
35,39_115_35,17.032344,PBCT-2F,
35,39_100_5,16.916397,PBCT-2F,
35,39_115_67,16.906052,PBCT-2F,
35,68_108_39,16.401400,PBCT-2F,
35,5_100_0,15.961964,PBCT-2F,
35,39_0_0,15.858293,PBCT-2F,
35,39_65_65,15.780370,PBCT-2F,
36,39_83_39,18.790374,PBCT-2F,
36,39_100_39,18.661747,PBCT-2F,
36,39_100_39,18.661747,PBCT-2F,
36,39_130_39,18.615218,PBCT-2F,
36,39_104_39,18.479242,PBCT-2F,
36,39_115_39,18.291354,PBCT-2F,
36,39_118_39,18.263954,PBCT-2F,
36,39_132_39,18.257990,PBCT-2F,
36,39_26_39,18.229216,PBCT-2F,
36,39_126_65,18.148041,PBCT-2F,
36,65_83_39,17.981691,PBCT-2F,
36,39_100_65,17.920641,PBCT-2F,
36,39_108_39,17.866924,PBCT-2F,
36,65_100_39,17.831325,PBCT-2F,
36,39_130_65,17.809687,PBCT-2F,
36,39_100_62,17.787624,PBCT-2F,
36,39_100_0,17.762161,PBCT-2F,
36,39_83_66,17.616156,PBCT-2F,
36,39_100_44,17.344995,PBCT-2F,
36,39_100_11,17.276219,PBCT-2F,
36,39_83_2,17.212090,PBCT-2F,
36,38_130_39,17.166626,PBCT-2F,
36,39_108_65,17.131700,PBCT-2F,
36,39_100_7,17.033063,PBCT-2F,
36,65_100_1,16.926514,PBCT-2F,
36,39_83_50,16.901490,PBCT-2F,
36,8_26_39,16.798024,PBCT-2F,
36,65_83_56,16.782762,PBCT-2F,
36,1_108_62,15.835535,PBCT-2F,
36,39_65_65,15.780370,PBCT-2F,
36,39_81_62,15.200841,PBB-F,
36,65_10_39,14.590451,PBB-F,
37,39_83_39,18.790374,PBCT-2F,
37,39_100_39,18.661747,PBCT-2F,
37,39_100_39,18.661747,PBCT-2F,
37,39_130_39,18.615218,PBCT-2F,
37,39_104_39,18.479242,PBCT-2F,
37,39_115_39,18.291354,PBCT-2F,
37,39_118_39,18.263954,PBCT-2F,
37,39_132_39,18.257990,PBCT-2F,
37,39_26_39,18.229216,PBCT-2F,
37,39_126_65,18.148041,PBCT-2F,
37,65_83_39,17.981691,PBCT-2F,
37,39_100_65,17.920641,PBCT-2F,
37,39_83_65,17.915548,PBCT-2F,
37,39_108_39,17.866924,PBCT-2F,
37,65_100_39,17.831325,PBCT-2F,
37,39_130_65,17.809687,PBCT-2F,
37,39_100_62,17.787624,PBCT-2F,
37,39_100_63,17.545137,PBCT-2F,
37,39_26_65,17.461463,PBCT-2F,
37,39_100_4,17.430196,PBCT-2F,
37,39_83_54,17.410914,PBCT-2F,
37,39_104_66,17.404425,PBCT-2F,
37,39_83_14,17.203552,PBCT-2F,
37,39_108_65,17.131700,PBCT-2F,
37,39_100_57,16.991692,PBCT-2F,
37,39_83_7,16.904430,PBCT-2F,
37,39_108_63,16.819219,PBCT-2F,
37,39_108_1,16.786015,PBCT-2F,
37,59_108_39,16.468839,PBCT-2F,
37,39_108_14,16.462405,PBCT-2F,
37,39_65_65,15.780370,PBCT-2F,
37,39_79_39,15.678084,PBB-F,
38,39_126_39,18.970386,PBCT-2F,
38,39_83_39,18.790374,PBCT-2F,
38,39_100_39,18.661747,PBCT-2F,
38,39_100_39,18.661747,PBCT-2F,
38,39_130_39,18.615218,PBCT-2F,
38,39_104_39,18.479242,PBCT-2F,
38,39_115_39,18.291354,PBCT-2F,
38,39_118_39,18.263954,PBCT-2F,
38,39_132_39,18.257990,PBCT-2F,
38,39_26_39,18.229216,PBCT-2F,
38,39_126_65,18.148041,PBCT-2F,
38,65_83_39,17.981691,PBCT-2F,
38,39_100_65,17.920641,PBCT-2F,
38,39_83_65,17.915548,PBCT-2F,
38,39_108_39,17.866924,PBCT-2F,
38,65_100_39,17.831325,PBCT-2F,
38,39_130_65,17.809687,PBCT-2F,
38,39_115_65,17.762863,PBCT-2F,
38,39_126_59,17.604899,PBCT-2F,
38,39_104_9,17.479011,PBCT-2F,
38,39_83_41,17.230541,PBCT-2F,
38,39_115_60,17.204715,PBCT-2F,
38,25_118_39,17.171875,PBCT-2F,
38,65_100_65,17.165983,PBCT-2F,
38,39_132_54,17.158398,PBCT-2F,
38,39_104_37,17.121902,PBCT-2F,
38,39_104_45,17.058131,PBCT-2F,
38,65_83_65,16.992910,PBCT-2F,
38,39_108_18,16.419594,PBCT-2F,
38,39_65_65,15.780370,PBCT-2F,
38,65_31_39,15.153055,PBCT-2F,
38,65_39_39,15.114761,PBCT-2F,
39,39_126_39,18.970386,PBCT-2F,
39,39_83_39,18.790374,PBCT-2F,
39,39_100_39,18.661747,PBCT-2F,
39,39_100_39,18.661747,PBCT-2F,
39,39_130_39,18.615218,PBCT-2F,
39,39_104_39,18.479242,PBCT-2F,
39,39_115_39,18.291354,PBCT-2F,
39,39_118_39,18.263954,PBCT-2F,
39,39_132_39,18.257990,PBCT-2F,
39,39_26_39,18.229216,PBCT-2F,
39,65_126_39,18.219588,PBCT-2F,
39,39_126_65,18.148041,PBCT-2F,
39,65_83_39,17.981691,PBCT-2F,
39,39_100_65,17.920641,PBCT-2F,
39,39_83_65,17.915548,PBCT-2F,
39,39_108_39,17.866924,PBCT-2F,
39,65_100_39,17.831325,PBCT-2F,
39,39_83_9,17.771353,PBCT-2F,
39,39_100_64,17.598514,PBCT-2F,
39,39_104_65,17.580202,PBCT-2F,
39,39_100_60,17.530303,PBCT-2F,
39,39_126_42,17.309111,PBCT-2F,
39,35_100_39,17.262962,PBCT-2F,
39,37_100_39,17.256022,PBCT-2F,
39,39_108_65,17.131700,PBCT-2F,
39,39_83_42,17.127168,PBCT-2F,
39,39_100_22,16.895030,PBCT-2F,
39,39_118_11,16.892471,PBCT-2F,
39,39_104_51,16.596129,PBCT-2F,
39,39_131_39,16.146041,PBCT-2F,
39,65_83_51,15.893943,PBCT-2F,
39,39_65_65,15.780370,PBCT-2F,
40,39_126_39,18.970386,PBCT-2F,
40,39_83_39,18.790374,PBCT-2F,
40,39_100_39,18.661747,PBCT-2F,
40,39_100_39,18.661747,PBCT-2F,
40,39_130_39,18.615218,PBCT-2F,
40,39_104_39,18.479242,PBCT-2F,
40,39_115_39,18.291354,PBCT-2F,
40,39_118_39,18.263954,PBCT-2F,
40,39_132_39,18.257990,PBCT-2F,
40,39_26_39,18.229216,PBCT-2F,
40,65_126_39,18.219588,PBCT-2F,
40,39_126_65,18.148041,PBCT-2F,
40,65_83_39,17.981691,PBCT-2F,
40,39_100_65,17.920641,PBCT-2F,
40,39_83_65,17.915548,PBCT-2F,
40,39_108_39,17.866924,PBCT-2F,
40,39_126_59,17.604899,PBCT-2F,
40,39_132_65,17.520110,PBCT-2F,
40,65_126_65,17.462189,PBCT-2F,
40,39_92_39,17.403782,PBCT-2F,
40,50_126_39,17.207214,PBCT-2F,
40,39_104_36,17.204274,PBCT-2F,
40,39_132_63,17.189377,PBCT-2F,
40,29_118_39,17.102388,PBCT-2F,
40,39_100_50,17.032749,PBCT-2F,
40,39_83_16,16.948701,PBCT-2F,
40,5_83_39,16.900788,PBCT-2F,
40,39_118_58,16.839357,PBCT-2F,
40,39_104_31,16.502812,PBCT-2F,
40,39_12_39,16.398482,PBCT-2F,
