gen,filename,PCE,donor
25,9_51_64,15.989156,D18,
25,9_51_62,15.984315,D18,
25,64_51_61,15.978183,D18,
25,64_51_61,15.978183,D18,
25,28_51_28,15.973630,D18,
25,61_51_64,15.864427,D18,
25,64_51_26,15.651149,D18,
25,51_51_61,15.595175,D18,
25,66_51_66,15.591469,D18,
25,64_51_34,15.560123,D18,
25,9_51_9,15.342290,D18,
25,9_51_34,15.056507,D18,
25,42_51_0,14.674347,D18,
25,28_51_53,14.227870,D18,
25,64_121_0,13.243869,D18,
25,66_82_61,13.176251,D18,
25,9_110_0,12.882756,D18,
25,9_129_0,12.686127,D18,
26,64_51_0,16.352097,D18,
26,61_51_0,16.240479,PBDB-TF,
26,64_51_9,16.180554,D18,
26,66_51_61,16.150462,D18,
26,66_51_28,16.128192,D18,
26,66_51_0,16.110812,D18,
26,64_51_64,16.096771,D18,
26,64_51_64,16.096771,D18,
26,64_51_64,16.096771,D18,
26,9_51_0,16.043710,D18,
26,9_51_61,16.043082,D18,
26,66_51_34,16.038354,D18,
26,66_51_64,15.994503,D18,
26,66_51_64,15.994503,D18,
26,9_51_64,15.989156,D18,
26,9_51_62,15.984315,D18,
26,64_51_62,15.641187,D18,
26,64_51_62,15.641187,D18,
26,66_51_66,15.591469,D18,
26,66_51_66,15.591469,D18,
26,66_51_66,15.591469,D18,
26,66_51_66,15.591469,D18,
26,64_51_34,15.560123,D18,
26,61_51_49,15.536698,D18,
26,66_51_24,15.531627,PBQx-TF,
26,66_135_62,15.500714,D18,
26,66_34_34,15.416383,PBQx-TF,
26,9_51_9,15.342290,D18,
26,9_51_9,15.342290,D18,
26,66_51_9,15.324890,D18,
26,66_136_64,13.675073,D18,
26,66_41_61,12.714711,D18,
27,64_51_0,16.352097,D18,
27,61_51_0,16.240479,PBDB-TF,
27,64_51_9,16.180554,D18,
27,66_51_61,16.150462,D18,
27,66_51_28,16.128192,D18,
27,66_51_0,16.110812,D18,
27,61_51_34,16.099401,D18,
27,64_51_64,16.096771,D18,
27,64_51_64,16.096771,D18,
27,64_51_64,16.096771,D18,
27,9_51_0,16.043710,D18,
27,9_51_61,16.043082,D18,
27,66_51_34,16.038354,D18,
27,66_51_64,15.994503,D18,
27,66_51_64,15.994503,D18,
27,9_51_64,15.989156,D18,
27,9_51_62,15.984315,D18,
27,64_51_61,15.978183,D18,
27,64_51_61,15.978183,D18,
27,61_51_2,15.902485,D18,
27,66_51_66,15.591469,D18,
27,66_51_66,15.591469,D18,
27,66_51_66,15.591469,D18,
27,9_51_9,15.342290,D18,
27,9_51_9,15.342290,D18,
27,24_51_9,14.941643,D18,
27,66_0_0,14.105716,D18,
27,9_12_0,13.505631,D18,
27,66_121_0,13.413491,D18,
27,66_98_64,13.145456,D18,
27,66_61_61,12.947336,PBB-F,
27,9_28_62,12.696720,D18,
28,64_51_0,16.352097,D18,
28,61_51_0,16.240479,PBDB-TF,
28,64_51_9,16.180554,D18,
28,66_51_61,16.150462,D18,
28,66_51_28,16.128192,D18,
28,66_51_0,16.110812,D18,
28,61_51_34,16.099401,D18,
28,64_51_64,16.096771,D18,
28,64_51_64,16.096771,D18,
28,64_51_64,16.096771,D18,
28,9_51_0,16.043710,D18,
28,9_51_61,16.043082,D18,
28,66_51_34,16.038354,D18,
28,66_51_64,15.994503,D18,
28,66_51_64,15.994503,D18,
28,9_51_64,15.989156,D18,
28,9_51_62,15.984315,D18,
28,61_51_64,15.864427,D18,
28,64_51_29,15.820432,D18,
28,66_51_11,15.783838,D18,
28,66_51_66,15.591469,D18,
28,61_51_28,15.425451,D18,
28,30_51_9,15.413979,D18,
28,9_51_9,15.342290,D18,
28,64_51_30,15.161877,D18,
28,17_51_0,15.109739,D18,
28,64_51_22,15.071015,D18,
28,61_34_34,14.879566,D18,
28,64_51_7,14.874021,PBQx-TF,
28,64_101_9,13.649604,PBQx-TF,
28,66_64_64,13.647881,D18,
28,9_61_61,12.801898,PBB-F,
29,64_51_0,16.352097,D18,
29,61_51_0,16.240479,PBDB-TF,
29,64_51_9,16.180554,D18,
29,66_51_61,16.150462,D18,
29,66_51_28,16.128192,D18,
29,66_51_0,16.110812,D18,
29,61_51_34,16.099401,D18,
29,64_51_64,16.096771,D18,
29,64_51_64,16.096771,D18,
29,64_51_64,16.096771,D18,
29,9_51_0,16.043710,D18,
29,9_51_61,16.043082,D18,
29,66_51_34,16.038354,D18,
29,66_51_64,15.994503,D18,
29,66_51_64,15.994503,D18,
29,9_51_64,15.989156,D18,
29,61_51_65,15.944172,D18,
29,66_51_66,15.591469,D18,
29,66_51_66,15.591469,D18,
29,27_51_34,15.372667,PBQx-TF,
29,9_51_9,15.342290,D18,
29,9_51_9,15.342290,D18,
29,66_51_9,15.324890,D18,
29,15_51_64,15.275736,D18,
29,64_51_22,15.071015,D18,
29,9_51_7,14.932337,PBQx-TF,
29,64_51_44,14.932010,D18,
29,61_51_13,14.606786,D18,
29,9_37_61,13.545805,D18,
29,61_122_61,13.093196,D18,
29,61_11_34,13.050561,D18,
29,66_87_28,12.741659,D18,
30,64_51_0,16.352097,D18,
30,61_51_0,16.240479,PBDB-TF,
30,64_51_9,16.180554,D18,
30,66_51_61,16.150462,D18,
30,66_51_28,16.128192,D18,
30,66_51_0,16.110812,D18,
30,61_51_34,16.099401,D18,
30,64_51_64,16.096771,D18,
30,64_51_64,16.096771,D18,
30,64_51_64,16.096771,D18,
30,9_51_0,16.043710,D18,
30,9_51_61,16.043082,D18,
30,66_51_34,16.038354,D18,
30,66_51_64,15.994503,D18,
30,66_51_64,15.994503,D18,
30,9_51_64,15.989156,D18,
30,64_51_61,15.978183,D18,
30,61_51_64,15.864427,D18,
30,66_51_30,15.756245,D18,
30,66_51_66,15.591469,D18,
30,66_51_5,15.551784,D18,
30,64_51_25,15.546923,D18,
30,64_51_68,15.527714,D18,
30,9_51_9,15.342290,D18,
30,9_51_9,15.342290,D18,
30,64_51_58,15.318493,D18,
30,66_51_58,15.075585,D18,
30,53_51_0,14.837044,PBQx-TF,
30,61_0_0,14.146453,D18,
30,9_51_48,14.124459,PBQx-TF,
30,64_9_9,12.806935,D18,
30,64_28_28,12.727032,D18,
31,64_51_0,16.352097,D18,
31,61_51_0,16.240479,PBDB-TF,
31,64_51_9,16.180554,D18,
31,66_51_56,16.161964,D18,
31,66_51_61,16.150462,D18,
31,66_51_28,16.128192,D18,
31,66_51_0,16.110812,D18,
31,61_51_34,16.099401,D18,
31,64_51_64,16.096771,D18,
31,64_51_64,16.096771,D18,
31,64_51_64,16.096771,D18,
31,9_51_0,16.043710,D18,
31,9_51_61,16.043082,D18,
31,66_51_34,16.038354,D18,
31,66_51_64,15.994503,D18,
31,66_51_64,15.994503,D18,
31,9_51_64,15.989156,D18,
31,64_51_28,15.834367,D18,
31,59_51_61,15.814687,D18,
31,61_51_61,15.656759,D18,
31,66_51_66,15.591469,D18,
31,66_51_66,15.591469,D18,
31,61_51_60,15.575999,D18,
31,64_51_38,15.425315,D18,
31,66_34_34,15.416383,PBQx-TF,
31,64_51_8,15.365814,D18,
31,15_51_64,15.275736,D18,
31,9_51_13,14.497014,PBQx-TF,
31,61_0_0,14.146453,D18,
31,66_64_64,13.647881,D18,
31,9_39_64,13.231394,D18,
31,9_61_61,12.801898,PBB-F,
32,64_51_0,16.352097,D18,
32,61_51_0,16.240479,PBDB-TF,
32,64_51_9,16.180554,D18,
32,66_51_56,16.161964,D18,
32,66_51_61,16.150462,D18,
32,66_51_28,16.128192,D18,
32,66_51_0,16.110812,D18,
32,61_51_34,16.099401,D18,
32,64_51_64,16.096771,D18,
32,64_51_64,16.096771,D18,
32,64_51_64,16.096771,D18,
32,9_51_0,16.043710,D18,
32,9_51_61,16.043082,D18,
32,66_51_34,16.038354,D18,
32,66_51_64,15.994503,D18,
32,66_51_64,15.994503,D18,
32,64_51_61,15.978183,D18,
32,64_51_39,15.749982,D18,
32,61_51_61,15.656759,D18,
32,64_51_62,15.641187,D18,
32,64_115_28,15.593926,D18,
32,66_51_66,15.591469,D18,
32,64_51_34,15.560123,D18,
32,66_34_34,15.416383,PBQx-TF,
32,66_51_18,15.313453,D18,
32,64_51_42,14.791269,D18,
32,64_51_50,14.787655,D18,
32,61_0_0,14.146453,D18,
32,66_0_0,14.105716,D18,
32,64_99_34,13.031722,D18,
32,61_137_34,12.894276,PBB-F,
32,64_9_9,12.806935,D18,
33,64_51_0,16.352097,D18,
33,61_51_0,16.240479,PBDB-TF,
33,64_51_9,16.180554,D18,
33,66_51_56,16.161964,D18,
33,66_51_61,16.150462,D18,
33,66_51_28,16.128192,D18,
33,66_51_0,16.110812,D18,
33,61_51_34,16.099401,D18,
33,64_51_64,16.096771,D18,
33,64_51_64,16.096771,D18,
33,64_51_64,16.096771,D18,
33,9_51_0,16.043710,D18,
33,9_51_61,16.043082,D18,
33,66_51_34,16.038354,D18,
33,66_51_64,15.994503,D18,
33,66_51_64,15.994503,D18,
33,9_51_64,15.989156,D18,
33,66_51_46,15.889096,D18,
33,61_51_64,15.864427,D18,
33,61_51_64,15.864427,D18,
33,64_51_26,15.651149,D18,
33,64_51_6,15.632830,D18,
33,66_51_66,15.591469,D18,
33,9_51_28,15.437281,D18,
33,64_34_34,15.415621,PBQx-TF,
33,9_51_9,15.342290,D18,
33,44_51_64,15.236111,D18,
33,32_51_61,15.093800,D18,
33,52_51_64,14.805952,PBQx-TF,
33,64_0_0,14.405002,D18,
33,66_0_0,14.105716,D18,
33,66_61_61,12.947336,PBB-F,
34,64_51_0,16.352097,D18,
34,61_51_0,16.240479,PBDB-TF,
34,64_51_9,16.180554,D18,
34,66_51_56,16.161964,D18,
34,66_51_61,16.150462,D18,
34,66_51_28,16.128192,D18,
34,66_51_0,16.110812,D18,
34,61_51_34,16.099401,D18,
34,64_51_64,16.096771,D18,
34,64_51_64,16.096771,D18,
34,64_51_64,16.096771,D18,
34,9_51_0,16.043710,D18,
34,9_51_61,16.043082,D18,
34,66_51_34,16.038354,D18,
34,66_51_64,15.994503,D18,
34,66_51_64,15.994503,D18,
34,9_51_12,15.766948,D18,
34,57_51_0,15.762941,D18,
34,58_51_61,15.653026,D18,
34,17_51_64,15.646075,D18,
34,1_51_28,15.394239,D18,
34,9_51_9,15.342290,D18,
34,66_51_9,15.324890,D18,
34,66_51_9,15.324890,D18,
34,66_51_20,14.710468,PBQx-TF,
34,64_0_0,14.405002,D18,
34,61_0_0,14.146453,D18,
34,9_64_64,13.941620,D18,
34,9_64_64,13.941620,D18,
34,66_124_0,13.023493,PBQx-TF,
34,64_28_0,12.751653,D18,
34,66_45_64,12.740453,D18,
35,64_51_0,16.352097,D18,
35,61_51_0,16.240479,PBDB-TF,
35,64_51_9,16.180554,D18,
35,66_51_56,16.161964,D18,
35,66_51_61,16.150462,D18,
35,66_51_28,16.128192,D18,
35,66_51_0,16.110812,D18,
35,61_51_34,16.099401,D18,
35,64_51_64,16.096771,D18,
35,64_51_64,16.096771,D18,
35,64_51_64,16.096771,D18,
35,9_51_0,16.043710,D18,
35,9_51_61,16.043082,D18,
35,66_51_34,16.038354,D18,
35,66_51_64,15.994503,D18,
35,66_51_64,15.994503,D18,
35,66_51_31,15.916229,D18,
35,61_51_64,15.864427,D18,
35,61_51_64,15.864427,D18,
35,27_51_0,15.851372,D18,
35,64_51_56,15.625368,D18,
35,43_51_61,15.607575,D18,
35,66_51_66,15.591469,D18,
35,66_51_66,15.591469,D18,
35,66_51_66,15.591469,D18,
35,64_51_23,15.419355,D18,
35,66_34_34,15.416383,PBQx-TF,
35,61_51_43,15.372919,D18,
35,9_51_9,15.342290,D18,
35,66_51_7,14.941482,PBQx-TF,
35,61_0_0,14.146453,D18,
35,66_0_0,14.105716,D18,
36,64_51_0,16.352097,D18,
36,61_51_0,16.240479,PBDB-TF,
36,64_51_9,16.180554,D18,
36,66_51_56,16.161964,D18,
36,66_51_61,16.150462,D18,
36,66_51_28,16.128192,D18,
36,66_51_0,16.110812,D18,
36,61_51_34,16.099401,D18,
36,64_51_64,16.096771,D18,
36,64_51_64,16.096771,D18,
36,64_51_64,16.096771,D18,
36,9_51_0,16.043710,D18,
36,9_51_61,16.043082,D18,
36,66_51_34,16.038354,D18,
36,66_51_64,15.994503,D18,
36,66_51_64,15.994503,D18,
36,9_51_64,15.989156,D18,
36,64_51_61,15.978183,D18,
36,64_51_61,15.978183,D18,
36,27_51_64,15.703363,D18,
36,64_51_56,15.625368,D18,
36,66_51_66,15.591469,D18,
36,66_51_66,15.591469,D18,
36,66_51_66,15.591469,D18,
36,9_51_56,15.549605,D18,
36,66_51_35,15.482059,PBQx-TF,
36,64_51_23,15.419355,D18,
36,64_51_45,15.333076,PBQx-TF,
36,19_51_61,15.281032,D18,
36,9_51_34,15.056507,D18,
36,66_0_0,14.105716,D18,
36,66_28_28,12.833492,D18,
37,64_51_0,16.352097,D18,
37,61_51_0,16.240479,PBDB-TF,
37,64_51_9,16.180554,D18,
37,66_51_56,16.161964,D18,
37,66_51_61,16.150462,D18,
37,66_51_28,16.128192,D18,
37,66_51_0,16.110812,D18,
37,61_51_34,16.099401,D18,
37,64_51_64,16.096771,D18,
37,64_51_64,16.096771,D18,
37,64_51_64,16.096771,D18,
37,9_51_0,16.043710,D18,
37,9_51_61,16.043082,D18,
37,66_51_34,16.038354,D18,
37,66_51_64,15.994503,D18,
37,66_51_64,15.994503,D18,
37,61_51_64,15.864427,D18,
37,61_51_64,15.864427,D18,
37,64_51_28,15.834367,D18,
37,61_51_61,15.656759,D18,
37,64_51_26,15.651149,D18,
37,66_51_66,15.591469,D18,
37,66_51_66,15.591469,D18,
37,66_51_66,15.591469,D18,
37,61_51_49,15.536698,D18,
37,9_51_9,15.342290,D18,
37,66_51_9,15.324890,D18,
37,9_51_67,15.008171,PBQx-TF,
37,20_51_34,14.300715,D18,
37,64_56_56,13.662360,D18,
37,66_64_64,13.647881,D18,
37,64_116_0,12.720366,PBB-F,
38,64_51_0,16.352097,D18,
38,61_51_0,16.240479,PBDB-TF,
38,64_51_9,16.180554,D18,
38,66_51_56,16.161964,D18,
38,66_51_61,16.150462,D18,
38,66_51_28,16.128192,D18,
38,66_51_0,16.110812,D18,
38,61_51_34,16.099401,D18,
38,64_51_64,16.096771,D18,
38,64_51_64,16.096771,D18,
38,64_51_64,16.096771,D18,
38,9_51_0,16.043710,D18,
38,9_51_61,16.043082,D18,
38,66_51_34,16.038354,D18,
38,66_51_64,15.994503,D18,
38,66_51_64,15.994503,D18,
38,27_51_56,15.985724,D18,
38,64_51_39,15.749982,D18,
38,66_2_0,15.706357,D18,
38,64_51_26,15.651149,D18,
38,64_51_41,15.412907,D18,
38,57_51_61,15.394768,D18,
38,66_51_9,15.324890,D18,
38,47_51_34,15.136026,PBQx-TF,
38,64_51_35,15.041253,PBQx-TF,
38,9_34_34,14.996849,PBQx-TF,
38,36_51_34,14.895192,PBQx-TF,
38,22_51_64,14.833536,D18,
38,64_51_52,14.803019,D18,
38,61_0_0,14.146453,D18,
38,66_0_0,14.105716,D18,
38,66_28_28,12.833492,D18,
39,64_51_0,16.352097,D18,
39,61_51_0,16.240479,PBDB-TF,
39,64_51_9,16.180554,D18,
39,66_51_56,16.161964,D18,
39,66_51_61,16.150462,D18,
39,66_51_28,16.128192,D18,
39,66_51_0,16.110812,D18,
39,66_51_1,16.103363,D18,
39,61_51_34,16.099401,D18,
39,64_51_64,16.096771,D18,
39,64_51_64,16.096771,D18,
39,64_51_64,16.096771,D18,
39,9_51_0,16.043710,D18,
39,9_51_61,16.043082,D18,
39,66_51_34,16.038354,D18,
39,66_51_64,15.994503,D18,
39,66_51_64,15.994503,D18,
39,64_51_61,15.978183,D18,
39,66_51_46,15.889096,D18,
39,61_51_56,15.803044,D18,
39,64_51_63,15.789256,D18,
39,64_51_56,15.625368,D18,
39,56_51_34,15.582315,D18,
39,66_51_9,15.324890,D18,
39,64_51_15,15.118112,D18,
39,64_51_52,14.803019,D18,
39,61_51_13,14.606786,D18,
39,64_0_0,14.405002,D18,
39,66_0_0,14.105716,D18,
39,66_64_64,13.647881,D18,
39,66_9_9,13.201788,D18,
39,66_46_64,12.818695,D18,
40,64_51_0,16.352097,D18,
40,61_51_0,16.240479,PBDB-TF,
40,64_51_9,16.180554,D18,
40,66_51_56,16.161964,D18,
40,66_51_61,16.150462,D18,
40,66_51_28,16.128192,D18,
40,66_51_0,16.110812,D18,
40,66_51_1,16.103363,D18,
40,61_51_34,16.099401,D18,
40,64_51_64,16.096771,D18,
40,64_51_64,16.096771,D18,
40,64_51_64,16.096771,D18,
40,9_51_0,16.043710,D18,
40,9_51_61,16.043082,D18,
40,66_51_34,16.038354,D18,
40,66_51_64,15.994503,D18,
40,64_51_61,15.978183,D18,
40,61_51_64,15.864427,D18,
40,61_51_61,15.656759,D18,
40,66_51_66,15.591469,D18,
40,66_51_66,15.591469,D18,
40,66_51_66,15.591469,D18,
40,64_51_34,15.560123,D18,
40,64_51_34,15.560123,D18,
40,66_51_9,15.324890,D18,
40,66_51_9,15.324890,D18,
40,18_51_28,15.316644,D18,
40,64_51_14,15.015552,D18,
40,61_0_0,14.146453,D18,
40,66_136_28,13.653346,D18,
40,66_28_28,12.833492,D18,
40,9_61_61,12.801898,PBB-F,
41,64_51_0,16.352097,D18,
41,61_51_0,16.240479,PBDB-TF,
41,64_51_9,16.180554,D18,
41,66_51_56,16.161964,D18,
41,66_51_61,16.150462,D18,
41,66_51_28,16.128192,D18,
41,66_51_0,16.110812,D18,
41,66_51_1,16.103363,D18,
41,61_51_34,16.099401,D18,
41,64_51_64,16.096771,D18,
41,64_51_64,16.096771,D18,
41,64_51_64,16.096771,D18,
41,9_51_0,16.043710,D18,
41,9_51_61,16.043082,D18,
41,66_51_34,16.038354,D18,
41,66_51_64,15.994503,D18,
41,61_51_61,15.656759,D18,
41,64_51_56,15.625368,D18,
41,66_51_66,15.591469,D18,
41,9_51_56,15.549605,D18,
41,64_51_38,15.425315,D18,
41,66_34_34,15.416383,PBQx-TF,
41,9_51_9,15.342290,D18,
41,47_51_34,15.136026,PBQx-TF,
41,9_51_19,15.053534,D18,
41,64_0_0,14.405002,D18,
41,64_0_0,14.405002,D18,
41,64_0_0,14.405002,D18,
41,9_0_61,14.013950,D18,
41,66_65_64,13.990921,D18,
41,66_121_28,13.347845,D18,
41,9_16_64,12.578716,D18,
42,64_51_0,16.352097,D18,
42,61_51_0,16.240479,PBDB-TF,
42,54_51_0,16.184240,D18,
42,64_51_9,16.180554,D18,
42,66_51_56,16.161964,D18,
42,66_51_61,16.150462,D18,
42,66_51_28,16.128192,D18,
42,66_51_0,16.110812,D18,
42,66_51_1,16.103363,D18,
42,61_51_34,16.099401,D18,
42,64_51_64,16.096771,D18,
42,64_51_64,16.096771,D18,
42,64_51_64,16.096771,D18,
42,9_51_0,16.043710,D18,
42,9_51_61,16.043082,D18,
42,66_51_34,16.038354,D18,
42,66_51_64,15.994503,D18,
42,64_51_61,15.978183,D18,
42,64_51_28,15.834367,D18,
42,61_51_61,15.656759,D18,
42,66_51_66,15.591469,D18,
42,9_51_56,15.549605,D18,
42,64_34_34,15.415621,PBQx-TF,
42,66_51_9,15.324890,D18,
42,66_51_9,15.324890,D18,
42,30_51_34,15.189715,D18,
42,9_51_18,15.177860,D18,
42,9_51_34,15.056507,D18,
42,53_51_0,14.837044,PBQx-TF,
42,38_51_64,14.770486,D18,
42,42_51_34,14.587719,PBQx-TF,
42,66_28_28,12.833492,D18,
43,64_51_0,16.352097,D18,
43,61_51_0,16.240479,PBDB-TF,
43,54_51_0,16.184240,D18,
43,64_51_9,16.180554,D18,
43,66_51_56,16.161964,D18,
43,66_51_61,16.150462,D18,
43,66_51_28,16.128192,D18,
43,66_51_0,16.110812,D18,
43,66_51_1,16.103363,D18,
43,61_51_34,16.099401,D18,
43,64_51_64,16.096771,D18,
43,64_51_64,16.096771,D18,
43,64_51_64,16.096771,D18,
43,9_51_0,16.043710,D18,
43,9_51_61,16.043082,D18,
43,66_51_34,16.038354,D18,
43,66_51_64,15.994503,D18,
43,66_51_64,15.994503,D18,
43,30_51_0,15.868906,D18,
43,11_51_56,15.691243,D18,
43,61_51_61,15.656759,D18,
43,66_51_66,15.591469,D18,
43,66_51_66,15.591469,D18,
43,66_34_34,15.416383,PBQx-TF,
43,61_86_34,14.866701,D18,
43,64_0_0,14.405002,D18,
43,13_51_28,14.293186,D18,
43,66_51_48,14.261016,PBQx-TF,
43,61_0_0,14.146453,D18,
43,66_64_64,13.647881,D18,
43,66_94_64,13.142951,PBB-F,
43,61_116_0,12.756203,D18,
44,64_51_0,16.352097,D18,
44,61_51_0,16.240479,PBDB-TF,
44,54_51_0,16.184240,D18,
44,64_51_9,16.180554,D18,
44,66_51_56,16.161964,D18,
44,66_51_61,16.150462,D18,
44,66_51_28,16.128192,D18,
44,66_51_0,16.110812,D18,
44,66_51_1,16.103363,D18,
44,61_51_34,16.099401,D18,
44,64_51_64,16.096771,D18,
44,64_51_64,16.096771,D18,
44,64_51_64,16.096771,D18,
44,9_51_0,16.043710,D18,
44,9_51_61,16.043082,D18,
44,66_51_34,16.038354,D18,
44,66_51_64,15.994503,D18,
44,66_51_64,15.994503,D18,
44,61_51_64,15.864427,D18,
44,66_51_66,15.591469,D18,
44,64_51_34,15.560123,D18,
44,64_51_34,15.560123,D18,
44,64_51_34,15.560123,D18,
44,64_51_34,15.560123,D18,
44,61_51_28,15.425451,D18,
44,54_51_14,14.923487,D18,
44,54_0_0,14.076392,D18,
44,64_56_56,13.662360,D18,
44,66_56_56,13.654925,D18,
44,64_1_1,12.863953,D18,
44,64_80_9,12.844052,PBB-F,
44,61_128_0,12.688300,D18,
45,64_51_0,16.352097,D18,
45,61_51_0,16.240479,PBDB-TF,
45,54_51_0,16.184240,D18,
45,64_51_9,16.180554,D18,
45,66_51_56,16.161964,D18,
45,66_51_61,16.150462,D18,
45,66_51_28,16.128192,D18,
45,66_51_0,16.110812,D18,
45,66_51_1,16.103363,D18,
45,61_51_34,16.099401,D18,
45,64_51_64,16.096771,D18,
45,64_51_64,16.096771,D18,
45,64_51_64,16.096771,D18,
45,0_51_1,16.059555,D18,
45,9_51_0,16.043710,D18,
45,9_51_61,16.043082,D18,
45,66_51_34,16.038354,D18,
45,66_51_64,15.994503,D18,
45,66_51_64,15.994503,D18,
45,9_51_64,15.989156,D18,
45,64_51_61,15.978183,D18,
45,61_51_64,15.864427,D18,
45,61_51_61,15.656759,D18,
45,64_51_43,15.602336,D18,
45,66_51_66,15.591469,D18,
45,66_51_66,15.591469,D18,
45,64_51_23,15.419355,D18,
45,64_34_34,15.415621,PBQx-TF,
45,54_51_51,15.126230,D18,
45,9_51_1,14.993241,PBQx-TF,
45,66_51_50,14.890182,PBQx-TF,
45,64_4_64,12.664712,D18,
46,64_51_0,16.352097,D18,
46,61_51_0,16.240479,PBDB-TF,
46,54_51_0,16.184240,D18,
46,64_51_9,16.180554,D18,
46,66_51_56,16.161964,D18,
46,66_51_61,16.150462,D18,
46,66_51_28,16.128192,D18,
46,66_51_0,16.110812,D18,
46,66_51_1,16.103363,D18,
46,61_51_34,16.099401,D18,
46,64_51_64,16.096771,D18,
46,64_51_64,16.096771,D18,
46,64_51_64,16.096771,D18,
46,0_51_1,16.059555,D18,
46,9_51_0,16.043710,D18,
46,9_51_61,16.043082,D18,
46,64_51_61,15.978183,D18,
46,12_51_0,15.853280,D18,
46,64_51_28,15.834367,D18,
46,57_51_64,15.695652,D18,
46,61_51_61,15.656759,D18,
46,64_51_56,15.625368,D18,
46,66_51_66,15.591469,D18,
46,9_51_56,15.549605,D18,
46,9_51_28,15.437281,D18,
46,9_51_9,15.342290,D18,
46,19_51_61,15.281032,D18,
46,9_132_0,15.194720,D18,
46,9_51_1,14.993241,PBQx-TF,
46,3_51_28,14.760311,D18,
46,54_51_10,14.677109,D18,
46,54_51_52,14.344499,PBQx-TF,
47,64_51_0,16.352097,D18,
47,61_51_0,16.240479,PBDB-TF,
47,54_51_0,16.184240,D18,
47,64_51_9,16.180554,D18,
47,66_51_56,16.161964,D18,
47,66_51_61,16.150462,D18,
47,66_51_28,16.128192,D18,
47,66_51_0,16.110812,D18,
47,66_51_1,16.103363,D18,
47,61_51_34,16.099401,D18,
47,64_51_64,16.096771,D18,
47,64_51_64,16.096771,D18,
47,64_51_64,16.096771,D18,
47,0_51_1,16.059555,D18,
47,0_51_64,16.051220,D18,
47,9_51_0,16.043710,D18,
47,9_51_61,16.043082,D18,
47,0_51_9,15.968537,D18,
47,66_51_66,15.591469,D18,
47,64_51_34,15.560123,D18,
47,9_51_56,15.549605,D18,
47,66_51_24,15.531627,PBQx-TF,
47,54_51_9,15.377939,D18,
47,66_51_9,15.324890,D18,
47,64_51_22,15.071015,D18,
47,64_51_59,14.956215,D18,
47,0_51_7,14.923194,PBQx-TF,
47,64_0_0,14.405002,D18,
47,9_0_0,14.140546,D18,
47,66_0_0,14.105716,D18,
47,9_99_9,13.217684,D18,
47,66_61_61,12.947336,PBB-F,
48,64_51_0,16.352097,D18,
48,61_51_0,16.240479,PBDB-TF,
48,54_51_0,16.184240,D18,
48,64_51_9,16.180554,D18,
48,66_51_56,16.161964,D18,
48,66_51_61,16.150462,D18,
48,66_51_28,16.128192,D18,
48,66_51_0,16.110812,D18,
48,66_51_1,16.103363,D18,
48,61_51_34,16.099401,D18,
48,64_51_64,16.096771,D18,
48,64_51_64,16.096771,D18,
48,64_51_64,16.096771,D18,
48,0_51_1,16.059555,D18,
48,0_51_64,16.051220,D18,
48,9_51_0,16.043710,D18,
48,61_51_23,15.973962,D18,
48,66_51_4,15.899412,PBQx-TF,
48,61_51_63,15.849540,D18,
48,64_51_39,15.749982,D18,
48,64_51_57,15.687828,D18,
48,66_51_66,15.591469,D18,
48,66_51_66,15.591469,D18,
48,64_51_23,15.419355,D18,
48,54_51_9,15.377939,D18,
48,9_51_9,15.342290,D18,
48,66_51_17,15.289089,D18,
48,9_51_17,14.852599,D18,
48,0_56_56,13.587605,D18,
48,9_58_9,13.196609,D18,
48,0_120_64,13.150408,D18,
48,64_13_64,12.909042,D18,
49,64_51_0,16.352097,D18,
49,61_51_0,16.240479,PBDB-TF,
49,54_51_0,16.184240,D18,
49,64_51_9,16.180554,D18,
49,66_51_56,16.161964,D18,
49,66_51_61,16.150462,D18,
49,66_51_28,16.128192,D18,
49,66_51_0,16.110812,D18,
49,66_51_1,16.103363,D18,
49,61_51_34,16.099401,D18,
49,0_51_61,16.097448,PBDB-TF,
49,64_51_64,16.096771,D18,
49,64_51_64,16.096771,D18,
49,64_51_64,16.096771,D18,
49,0_51_34,16.093871,D18,
49,0_51_0,16.067534,D18,
49,0_51_0,16.067534,D18,
49,0_51_1,16.059555,D18,
49,0_51_64,16.051220,D18,
49,9_51_0,16.043710,D18,
49,46_51_64,15.791023,D18,
49,26_51_64,15.682137,D18,
49,0_51_41,15.620943,D18,
49,66_51_66,15.591469,D18,
49,64_51_12,15.436568,D18,
49,19_51_61,15.281032,D18,
49,61_34_34,14.879566,D18,
49,64_51_40,14.823869,PBQx-TF,
49,9_0_0,14.140546,D18,
49,66_0_0,14.105716,D18,
49,0_64_64,13.806311,D18,
49,64_9_9,12.806935,D18,
50,64_51_0,16.352097,D18,
50,61_51_0,16.240479,PBDB-TF,
50,54_51_0,16.184240,D18,
50,64_51_9,16.180554,D18,
50,66_51_56,16.161964,D18,
50,66_51_61,16.150462,D18,
50,66_51_28,16.128192,D18,
50,66_51_0,16.110812,D18,
50,66_51_1,16.103363,D18,
50,61_51_34,16.099401,D18,
50,0_51_61,16.097448,PBDB-TF,
50,64_51_64,16.096771,D18,
50,64_51_64,16.096771,D18,
50,64_51_64,16.096771,D18,
50,0_51_34,16.093871,D18,
