GA,NFA_filename,donor_name,predicted_PCE,NFA_SMILES,donor_SMILES
1,39_112_39,PBCT-2F,18.741617,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1cc2sc3c4c5nn(CC)nc5c5c6sc7cc(sc7c6n(CC)c5c4n(c3c2s1)CC)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_28_86_28_39,PBCT-2F,20.797438,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_50_86_28_39,PBCT-2F,20.493611,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1cc(SCC)c(s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_3_86_28_39,PBCT-2F,20.48432,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1cc2n(CC)c3c(c2cc1)ccc(c3)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_28_86_15_39,PBCT-2F,20.454294,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1cc2C(=O)c3c(-c2cc1)ccc(c3)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_15_86_28_39,PBCT-2F,20.45243,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1cc2C(=O)c3c(-c2cc1)ccc(c3)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_29_86_28_39,PBCT-2F,20.39739,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1ccc(cc1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_99_86_28_39,PBCT-2F,20.381785,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1cc2c(c3ccc(SCC)c(F)c3)c3c(c(c4ccc(SCC)c(c4)F)c2s1)cc(s3)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_28_86_3_39,PBCT-2F,20.379887,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1cc2n(CC)c3c(c2cc1)ccc(c3)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_100_86_28_39,PBCT-2F,20.359862,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1cc2c(c3ccc(SCC)[se]3)c3c(c(c4ccc(SCC)[se]4)c2s1)cc(s3)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_28_86_29_39,PBCT-2F,20.359498,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1ccc(cc1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_28_86_99_39,PBCT-2F,20.352988,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1cc2c(c3ccc(SCC)c(F)c3)c3c(c(c4ccc(SCC)c(c4)F)c2s1)cc(s3)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_28_86_100_39,PBCT-2F,20.346525,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1cc2c(c3ccc(SCC)[se]3)c3c(c(c4ccc(SCC)[se]4)c2s1)cc(s3)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_28_86_153_39,PBCT-2F,20.298632,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1sc(c2C(=O)c3c(CC)sc(CC)c3C(=O)c12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_28_86_50_39,PBCT-2F,20.297428,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1cc(SCC)c(s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_3_86_43_39,PBCT-2F,20.289883,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1cc2n(CC)c3c(c2cc1)ccc(c3)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(F)cc(cc1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_156_86_28_39,PBCT-2F,20.280838,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1cc(OCC)c(cc1OCC)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_28_86_156_39,PBCT-2F,20.26939,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1cc(OCC)c(cc1OCC)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_153_86_28_39,PBCT-2F,20.22495,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1sc(c2C(=O)c3c(CC)sc(CC)c3C(=O)c12)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_78_86_28_39,PBCT-2F,20.218838,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1ccc(c2C(=Cc3ccsc3)C(=O)N(CC)c12)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_15_86_15_39,PBCT-2F,20.209936,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1cc2C(=O)c3c(-c2cc1)ccc(c3)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1cc2C(=O)c3c(-c2cc1)ccc(c3)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_71_86_28_39,PBCT-2F,20.207741,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1cc2c(c3cccc(SCC)c3)c3c(c(c4cccc(SCC)c4)c2s1)cc(s3)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_50_34_28_39,PBCT-2F,20.199416,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1cc(SCC)c(s1)c1c(OCC)c2sc3c4c5c(nsn5)c5c6sc7c(OCC)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
