gen,pair,combined_abs,overlap,score
220,"[973, 822]",908.7548863996874,560.6612107832539,348.09367561643353
220,"[973, 924]",959.8380465213947,613.3115382739545,346.52650824744023
220,"[973, 909]",940.8192973933648,594.9844167100783,345.8348806832864
220,"[660, 822]",931.2902093612615,591.5647949429397,339.72541441832186
220,"[660, 783]",508.40959372384856,177.6736880022419,330.7359057216066
220,"[660, 902]",467.6638827985829,156.69782876456983,310.96605403401304
220,"[929, 902]",712.0464074050844,402.5141236805839,309.53228372450053
220,"[660, 373]",456.002037927685,146.6890722803293,309.3129656473557
220,"[929, 822]",684.3000597083865,393.16007956366377,291.1399801447227
220,"[843, 783]",910.8513687378982,656.5237849406708,254.32758379722736
220,"[621, 373]",716.0452235608578,470.3922873664005,245.6529361944573
220,"[780, 709]",865.0130365621688,637.9842128723362,227.02882368983262
220,"[512, 904]",861.793598237326,636.0872854552431,225.70631278208293
220,"[147, 373]",834.6917144866972,612.9312967032881,221.76041778340903
220,"[845, 373]",843.5846219041038,621.9670381601411,221.61758374396265
220,"[659, 806]",878.0779309697774,670.8541128400135,207.2238181297639
220,"[452, 902]",847.2179703437589,657.3215432148558,189.89642712890316
221,"[973, 373]",912.3244452784459,534.1618328119871,378.16261246645877
221,"[660, 909]",963.354620354939,597.1558992378694,366.19872111706957
221,"[660, 924]",982.373369482969,618.6217677936212,363.7516016893478
221,"[660, 906]",981.4301351599735,621.6049588489237,359.82517631104974
221,"[973, 902]",936.5012340963855,579.6809202000501,356.8203138963354
221,"[660, 633]",943.0196136129882,586.6640460408881,356.3555675721001
221,"[973, 851]",898.8041579815283,542.6183592263015,356.18579875522676
221,"[660, 549]",937.4620067277015,581.3643873936101,356.0976193340914
221,"[973, 806]",955.848275910234,601.9134218547821,353.93485405545186
221,"[929, 783]",794.6873842935648,441.43669950703776,353.2506847865271
221,"[973, 904]",1017.2575998953803,665.3924116854425,351.86518820993774
221,"[973, 706]",893.4509576708089,541.6374151967299,351.813542474079
221,"[973, 709]",893.4509576708089,541.6374151967299,351.813542474079
221,"[660, 709]",915.9862806323833,564.3533554968712,351.6329251355121
221,"[523, 373]",881.4965602650645,530.2730146748314,351.22354559023313
221,"[973, 822]",908.7548863996874,560.6612107832539,348.09367561643353
221,"[973, 909]",940.8192973933648,594.9844167100783,345.8348806832864
221,"[973, 906]",958.8948121983993,636.2849220142535,322.6098901841458
221,"[660, 630]",503.6828685329388,188.5160989140438,315.16676961889505
221,"[929, 904]",792.8027732040791,481.19038304313096,311.61239016094817
221,"[660, 902]",467.6638827985829,156.69782876456983,310.96605403401304
221,"[660, 373]",456.002037927685,146.6890722803293,309.3129656473557
221,"[523, 843]",924.9179970005238,619.1323168295773,305.7856801709464
221,"[660, 586]",491.48655131236205,191.93780972379696,299.5487415885651
221,"[660, 168]",486.43015621284036,195.28181286624638,291.14834334659395
221,"[660, 345]",532.1693384855118,247.5923677056809,284.57697077983096
221,"[402, 904]",982.310175554706,744.3899691200031,237.9202064347029
221,"[101, 709]",733.1305744477546,530.8179664054992,202.31260804225542
221,"[32, 902]",851.6559867974734,674.5547549087024,177.10123188877094
221,"[182, 806]",894.3497045209343,721.2891884842957,173.06051603663866
221,"[791, 373]",867.5466912461048,698.5974879689048,168.9492032772
221,"[135, 633]",864.4568434482056,701.0788780760312,163.37796537217446
222,"[973, 373]",912.3244452784459,534.1618328119871,378.16261246645877
222,"[660, 909]",963.354620354939,597.1558992378694,366.19872111706957
222,"[660, 924]",982.373369482969,618.6217677936212,363.7516016893478
222,"[660, 906]",981.4301351599735,621.6049588489237,359.82517631104974
222,"[973, 902]",936.5012340963855,579.6809202000501,356.8203138963354
222,"[660, 633]",943.0196136129882,586.6640460408881,356.3555675721001
222,"[973, 851]",898.8041579815283,542.6183592263015,356.18579875522676
222,"[660, 549]",937.4620067277015,581.3643873936101,356.0976193340914
222,"[973, 806]",955.848275910234,601.9134218547821,353.93485405545186
222,"[929, 783]",794.6873842935648,441.43669950703776,353.2506847865271
222,"[973, 904]",1017.2575998953803,665.3924116854425,351.86518820993774
222,"[973, 706]",893.4509576708089,541.6374151967299,351.813542474079
222,"[973, 709]",893.4509576708089,541.6374151967299,351.813542474079
222,"[660, 709]",915.9862806323833,564.3533554968712,351.6329251355121
222,"[523, 373]",881.4965602650645,530.2730146748314,351.22354559023313
222,"[973, 822]",908.7548863996874,560.6612107832539,348.09367561643353
222,"[973, 909]",940.8192973933648,594.9844167100783,345.8348806832864
222,"[523, 909]",909.9914123799834,588.2161334248999,321.77527895508354
222,"[660, 904]",507.21105182973565,186.1053647379948,321.10568709174083
222,"[660, 902]",467.6638827985829,156.69782876456983,310.96605403401304
222,"[929, 902]",712.0464074050844,402.5141236805839,309.53228372450053
222,"[660, 373]",456.002037927685,146.6890722803293,309.3129656473557
222,"[660, 320]",513.9843575716062,215.15709709608655,298.82726047551967
222,"[821, 373]",736.2489025166981,457.3387462342166,278.91015628248147
222,"[660, 877]",1056.001405221716,815.7984107060795,240.20299451563642
222,"[929, 137]",832.1646104520801,606.6109344749624,225.55367597711768
222,"[156, 851]",683.6982394590417,464.51179982881655,219.18643963022515
222,"[278, 851]",734.2445395931275,531.6248236767534,202.61971591637405
222,"[169, 924]",843.5706063500982,645.6156265630217,197.95497978707647
222,"[504, 909]",920.5845137054451,734.0315564417036,186.55295726374152
222,"[780, 906]",930.4568910897592,744.5005297801891,185.95636130957007
222,"[482, 906]",847.3037759527379,677.6692016415468,169.63457431119105
223,"[973, 373]",912.3244452784459,534.1618328119871,378.16261246645877
223,"[660, 909]",963.354620354939,597.1558992378694,366.19872111706957
223,"[660, 924]",982.373369482969,618.6217677936212,363.7516016893478
223,"[660, 906]",981.4301351599735,621.6049588489237,359.82517631104974
223,"[973, 902]",936.5012340963855,579.6809202000501,356.8203138963354
223,"[660, 633]",943.0196136129882,586.6640460408881,356.3555675721001
223,"[973, 851]",898.8041579815283,542.6183592263015,356.18579875522676
223,"[660, 549]",937.4620067277015,581.3643873936101,356.0976193340914
223,"[973, 806]",955.848275910234,601.9134218547821,353.93485405545186
223,"[929, 783]",794.6873842935648,441.43669950703776,353.2506847865271
223,"[973, 904]",1017.2575998953803,665.3924116854425,351.86518820993774
223,"[973, 706]",893.4509576708089,541.6374151967299,351.813542474079
223,"[973, 709]",893.4509576708089,541.6374151967299,351.813542474079
223,"[660, 709]",915.9862806323833,564.3533554968712,351.6329251355121
223,"[523, 373]",881.4965602650645,530.2730146748314,351.22354559023313
223,"[973, 822]",908.7548863996874,560.6612107832539,348.09367561643353
223,"[523, 806]",925.0203908968529,601.4677798334048,323.552611063448
223,"[660, 904]",507.21105182973565,186.1053647379948,321.10568709174083
223,"[973, 682]",930.6473144287984,610.4401349134386,320.2071795153598
223,"[660, 806]",477.4901737759838,160.4691255003465,317.0210482756373
223,"[660, 913]",491.16226165531725,179.46261663803017,311.6996450172871
223,"[973, 653]",955.1967908074022,645.0558036456638,310.1409871617384
223,"[929, 851]",674.3493312902273,378.9595675842807,295.38976370594656
223,"[929, 906]",734.4399855070983,473.35614717205834,261.08383833503996
223,"[539, 373]",720.5392776160328,467.04747226856284,253.49180534746995
223,"[905, 709]",741.2715561020029,488.04238268071003,253.2291734212929
223,"[546, 822]",672.8022309699764,425.00883312831354,247.7933978416629
223,"[319, 806]",902.534079106922,700.572221613654,201.96185749326798
223,"[133, 909]",834.3491857982673,638.9831561778038,195.36602962046345
223,"[165, 783]",885.6331747869139,695.2386117871996,190.39456299971425
223,"[134, 822]",877.5811015935889,725.7974888552058,151.7836127383831
223,"[10, 904]",1046.7706811079504,910.3919487335503,136.3787323744001
224,"[973, 373]",912.3244452784459,534.1618328119871,378.16261246645877
224,"[660, 909]",963.354620354939,597.1558992378694,366.19872111706957
224,"[660, 924]",982.373369482969,618.6217677936212,363.7516016893478
224,"[660, 906]",981.4301351599735,621.6049588489237,359.82517631104974
224,"[973, 902]",936.5012340963855,579.6809202000501,356.8203138963354
224,"[660, 633]",943.0196136129882,586.6640460408881,356.3555675721001
224,"[973, 851]",898.8041579815283,542.6183592263015,356.18579875522676
224,"[660, 549]",937.4620067277015,581.3643873936101,356.0976193340914
224,"[973, 806]",955.848275910234,601.9134218547821,353.93485405545186
224,"[929, 783]",794.6873842935648,441.43669950703776,353.2506847865271
224,"[973, 904]",1017.2575998953803,665.3924116854425,351.86518820993774
224,"[973, 706]",893.4509576708089,541.6374151967299,351.813542474079
224,"[973, 709]",893.4509576708089,541.6374151967299,351.813542474079
224,"[660, 709]",915.9862806323833,564.3533554968712,351.6329251355121
224,"[523, 373]",881.4965602650645,530.2730146748314,351.22354559023313
224,"[973, 822]",908.7548863996874,560.6612107832539,348.09367561643353
224,"[660, 783]",508.40959372384856,177.6736880022419,330.7359057216066
224,"[973, 906]",958.8948121983993,636.2849220142535,322.6098901841458
224,"[523, 909]",909.9914123799834,588.2161334248999,321.77527895508354
224,"[660, 984]",496.61765184561773,179.19583985415238,317.42181199146535
224,"[660, 806]",477.4901737759838,160.4691255003465,317.0210482756373
224,"[660, 902]",467.6638827985829,156.69782876456983,310.96605403401304
224,"[660, 373]",456.002037927685,146.6890722803293,309.3129656473557
224,"[929, 851]",674.3493312902273,378.9595675842807,295.38976370594656
224,"[929, 822]",684.3000597083865,393.16007956366377,291.1399801447227
224,"[660, 626]",1041.9180545502604,760.7433158903652,281.1747386598952
224,"[311, 909]",844.551093417927,569.9341918388934,274.61690157903354
224,"[660, 24]",1078.5892966878312,824.474711971744,254.11458471608717
224,"[929, 438]",811.43390706102,599.2857512445893,212.14815581643074
224,"[177, 549]",810.9615705633072,602.9051597683582,208.056410794949
224,"[349, 549]",832.4717921781493,632.1939017367819,200.2778904413674
224,"[973, 711]",1065.8223357387662,899.6608336031954,166.1615021355708
225,"[973, 373]",912.3244452784459,534.1618328119871,378.16261246645877
225,"[660, 909]",963.354620354939,597.1558992378694,366.19872111706957
225,"[660, 924]",982.373369482969,618.6217677936212,363.7516016893478
225,"[660, 906]",981.4301351599735,621.6049588489237,359.82517631104974
225,"[973, 902]",936.5012340963855,579.6809202000501,356.8203138963354
225,"[660, 633]",943.0196136129882,586.6640460408881,356.3555675721001
225,"[973, 851]",898.8041579815283,542.6183592263015,356.18579875522676
225,"[660, 549]",937.4620067277015,581.3643873936101,356.0976193340914
225,"[973, 806]",955.848275910234,601.9134218547821,353.93485405545186
225,"[929, 783]",794.6873842935648,441.43669950703776,353.2506847865271
