gen,max_abs,min_abs,med_abs,min_overlap,max_overlap,med_overlap,min_score,med_score,max_score
53,1070.8854468009806,1322.0111660791974,1211.8708712207836,1488.1290120944666,778.6578054982114,943.0339033458532,-166.11784601526915,268.83696787493034,292.22764130276926
54,1070.8854468009806,1153.6727454563345,1211.8708712207836,1320.7160177910641,778.6578054982114,943.0339033458532,-167.04327233472964,268.83696787493034,292.22764130276926
55,1070.8854468009806,1030.312678213277,1211.8708712207836,1062.8470958543865,778.6578054982114,943.0339033458532,-32.534417641109485,268.83696787493034,292.22764130276926
56,1070.8854468009806,1334.8974361730654,1211.8708712207836,1479.2226124715157,778.6578054982114,943.0339033458532,-144.3251762984503,268.83696787493034,292.22764130276926
57,1070.8854468009806,1289.9865596306627,1211.8708712207836,1328.035357408381,778.6578054982114,943.0339033458532,-38.04879777771839,268.83696787493034,292.22764130276926
58,1070.8854468009806,1231.493443380033,1211.8708712207836,1609.6161289336214,778.6578054982114,943.0339033458532,-378.1226855535883,268.83696787493034,292.22764130276926
59,1070.8854468009806,1422.4343586538675,1211.8708712207836,1781.6515563919274,778.6578054982114,943.0339033458532,-359.2171977380599,268.83696787493034,292.22764130276926
60,1070.8854468009806,1088.2926072170662,1211.8708712207836,1254.108099380821,778.6578054982114,943.0339033458532,-165.8154921637547,268.83696787493034,292.22764130276926
61,1070.8854468009806,1323.856579576747,1211.8708712207836,1462.8330712897555,778.6578054982114,943.0339033458532,-138.9764917130085,268.83696787493034,292.22764130276926
62,1070.8854468009806,1286.5840225935374,1069.681445021327,1498.036040659069,778.6578054982114,800.3381674775316,-211.45201806553155,269.34327754379535,292.22764130276926
63,1070.8854468009806,1223.4871954761722,1069.681445021327,1616.0368953833722,778.6578054982114,800.3381674775316,-392.54969990719997,269.34327754379535,292.22764130276926
64,1070.8854468009806,1203.5329911890444,1069.681445021327,1380.9203959743827,778.6578054982114,800.3381674775316,-177.38740478533828,269.34327754379535,292.22764130276926
65,1070.8854468009806,1329.0201610213817,1069.681445021327,1454.8689135369289,778.6578054982114,800.3381674775316,-125.84875251554718,269.34327754379535,292.22764130276926
66,1047.5524667908537,1281.6630445315661,1098.1692842279717,1337.8070258027478,712.803404404682,828.181463741042,-56.1439812711817,269.98782048692976,334.74906238617166
67,1047.5524667908537,1447.8204983324854,1098.1692842279717,1841.6912251569117,712.803404404682,828.181463741042,-393.87072682442636,269.98782048692976,334.74906238617166
68,1047.5524667908537,1433.2281485725061,1098.1692842279717,1727.6949673321149,712.803404404682,828.181463741042,-294.4668187596087,269.98782048692976,334.74906238617166
69,1047.5524667908537,1397.406355497577,1098.1692842279717,1717.6801701625582,712.803404404682,828.181463741042,-320.2738146649813,269.98782048692976,334.74906238617166
70,1047.5524667908537,1262.783907628136,1098.1692842279717,1256.8960517556197,712.803404404682,828.181463741042,5.887855872516184,269.98782048692976,334.74906238617166
71,1047.5524667908537,1098.5450860223361,1098.1692842279717,1247.5712428206764,712.803404404682,828.181463741042,-149.02615679834025,269.98782048692976,334.74906238617166
72,1047.5524667908537,1394.829943862878,1098.1692842279717,1529.8391425148388,712.803404404682,828.181463741042,-135.0091986519608,269.98782048692976,334.74906238617166
73,1047.5524667908537,1334.9639238668972,1098.1692842279717,1474.2976423833381,712.803404404682,828.181463741042,-139.33371851644097,269.98782048692976,334.74906238617166
74,1047.5524667908537,1188.7032773326107,1076.3962185611622,1376.4861341230383,712.803404404682,806.1009995727278,-187.78285679042756,270.2952189884344,334.74906238617166
75,1047.5524667908537,1309.75202078229,1076.3962185611622,1450.8497781733781,712.803404404682,806.1009995727278,-141.09775739108818,270.2952189884344,334.74906238617166
76,1047.5524667908537,1340.5608514514881,1076.3962185611622,1516.6923813624508,712.803404404682,806.1009995727278,-176.13152991096263,270.2952189884344,334.74906238617166
77,1047.5524667908537,1363.3179205928507,1076.3962185611622,1587.160754567595,712.803404404682,806.1009995727278,-223.84283397474428,270.2952189884344,334.74906238617166
78,1047.5524667908537,1114.6826011261824,1076.3962185611622,1198.2652004581662,712.803404404682,806.1009995727278,-83.58259933198383,270.2952189884344,334.74906238617166
79,1047.5524667908537,1284.7677006997492,1077.7733966355486,1356.9553717573967,712.803404404682,805.8352495847332,-72.18767105764755,271.93814705081536,334.74906238617166
80,1047.5524667908537,1444.3946135629878,1077.7733966355486,1836.4873218696073,712.803404404682,805.8352495847332,-392.09270830661944,271.93814705081536,334.74906238617166
81,1047.5524667908537,1259.9088766972984,1077.7733966355486,1498.749813542223,712.803404404682,805.8352495847332,-238.8409368449245,271.93814705081536,334.74906238617166
82,1047.5524667908537,1235.703507418308,1077.7733966355486,1340.6949270514137,712.803404404682,805.8352495847332,-104.9914196331058,271.93814705081536,334.74906238617166
83,1047.5524667908537,1254.2087852616994,1077.7733966355486,1496.8594913641837,712.803404404682,805.8352495847332,-242.65070610248426,271.93814705081536,334.74906238617166
84,1047.5524667908537,1323.6961374016607,1077.7733966355486,1516.9421317714953,712.803404404682,805.8352495847332,-193.24599436983453,271.93814705081536,334.74906238617166
85,1047.5524667908537,1221.5328937237807,1077.7733966355486,1243.0116921339468,712.803404404682,805.8352495847332,-21.478798410166064,271.93814705081536,334.74906238617166
86,1047.5524667908537,1103.0359145202306,1077.7733966355486,1262.7236625031571,712.803404404682,805.8352495847332,-159.68774798292657,271.93814705081536,334.74906238617166
87,1047.5524667908537,1106.3928760682475,1061.8305555892703,1226.9635997045248,712.803404404682,787.0866960923112,-120.57072363627731,274.7438594969591,334.74906238617166
88,1047.5524667908537,1303.9012006621126,1045.9579591032398,1395.9169580375794,712.803404404682,767.8474687031564,-92.01575737546682,278.11049040008334,334.74906238617166
89,1047.5524667908537,1134.3610830266657,1045.9579591032398,1266.874785164917,712.803404404682,767.8474687031564,-132.51370213825135,278.11049040008334,334.74906238617166
90,1047.5524667908537,1062.44030626333,1045.9579591032398,1136.2577043718024,712.803404404682,767.8474687031564,-73.81739810847239,278.11049040008334,334.74906238617166
91,1047.5524667908537,1286.9377154836664,1045.9579591032398,1648.479503350642,712.803404404682,767.8474687031564,-361.5417878669757,278.11049040008334,334.74906238617166
92,1047.5524667908537,1161.1876636481622,1045.9579591032398,1360.714198550016,712.803404404682,767.8474687031564,-199.52653490185367,278.11049040008334,334.74906238617166
93,1047.5524667908537,1331.3311613331712,1088.7667260500723,1459.6080286548747,712.803404404682,809.9875854722851,-128.27686732170355,278.7791405777872,334.74906238617166
94,1047.5524667908537,1143.4839515065137,1088.7667260500723,1307.1446314198404,712.803404404682,809.9875854722851,-163.6606799133267,278.7791405777872,334.74906238617166
95,1047.5524667908537,1399.721036941948,1088.7667260500723,1727.8385077773153,712.803404404682,809.9875854722851,-328.1174708353674,278.7791405777872,334.74906238617166
96,1047.5524667908537,1210.9680661383136,1088.7667260500723,1443.4076572267263,712.803404404682,809.9875854722851,-232.43959108841273,278.7791405777872,334.74906238617166
97,1040.584263161603,1386.9373476117485,1086.2669059786076,1568.0003686792652,704.7932282998684,806.9415500592266,-181.06302106751673,279.32535591938097,335.7910348617347
98,1040.584263161603,1468.4083514590643,1086.2669059786076,1530.7968592810275,704.7932282998684,806.9415500592266,-62.38850782196323,279.32535591938097,335.7910348617347
99,1040.584263161603,1389.2472193458143,1086.2669059786076,1647.66420184067,704.7932282998684,806.9415500592266,-258.4169824948558,279.32535591938097,335.7910348617347
100,1040.584263161603,1385.2894666592176,1086.2669059786076,1548.012194387586,704.7932282998684,806.9415500592266,-162.72272772836845,279.32535591938097,335.7910348617347
101,1040.584263161603,1288.817937263395,1086.2669059786076,1384.5506866869052,704.7932282998684,806.9415500592266,-95.73274942351031,279.32535591938097,335.7910348617347
102,1040.584263161603,1407.2471132774426,1067.9839963646893,1477.8120250940165,704.7932282998684,788.0558516599183,-70.56491181657384,279.92814470477106,335.7910348617347
103,1040.584263161603,1268.3810416800013,1067.9839963646893,1581.8676285028992,704.7932282998684,788.0558516599183,-313.48658682289783,279.92814470477106,335.7910348617347
104,1040.584263161603,1284.7677006997492,1067.9839963646893,1356.9553717573967,704.7932282998684,788.0558516599183,-72.18767105764755,279.92814470477106,335.7910348617347
105,1040.584263161603,1424.048542646083,1067.9839963646893,1655.2831050733607,704.7932282998684,788.0558516599183,-231.23456242727775,279.92814470477106,335.7910348617347
106,1040.584263161603,1389.2472193458143,1067.9839963646893,1647.66420184067,704.7932282998684,788.0558516599183,-258.4169824948558,279.92814470477106,335.7910348617347
107,1040.584263161603,1289.4433373925021,1067.9839963646893,1371.1618886746612,704.7932282998684,788.0558516599183,-81.71855128215907,279.92814470477106,335.7910348617347
108,1040.584263161603,1320.235797577035,1067.9839963646893,1385.236442450852,704.7932282998684,788.0558516599183,-65.00064487381701,279.92814470477106,335.7910348617347
109,1040.584263161603,1484.6042577391472,1032.280457025114,1575.7528156536484,704.7932282998684,751.5730182866884,-91.14855791450123,280.7074387384256,335.7910348617347
110,1040.584263161603,1111.2999129564832,1032.280457025114,1247.2690796063134,704.7932282998684,751.5730182866884,-135.96916664983019,280.7074387384256,335.7910348617347
111,1040.584263161603,1253.2193121442897,1032.280457025114,1354.2541585692782,704.7932282998684,751.5730182866884,-101.03484642498847,280.7074387384256,335.7910348617347
112,1040.584263161603,1424.6607652762996,1032.280457025114,1629.164410023816,704.7932282998684,751.5730182866884,-204.50364474751632,280.7074387384256,335.7910348617347
113,1040.584263161603,1323.7244793390087,1032.280457025114,1555.0323951501907,704.7932282998684,751.5730182866884,-231.30791581118206,280.7074387384256,335.7910348617347
114,1040.584263161603,1264.6092425651836,1032.280457025114,1325.4757292347238,704.7932282998684,751.5730182866884,-60.86648666954011,280.7074387384256,335.7910348617347
115,1040.584263161603,1663.0493250214129,1032.280457025114,2055.295129607863,704.7932282998684,751.5730182866884,-392.2458045864503,280.7074387384256,335.7910348617347
116,1040.584263161603,1319.4387017340257,1032.280457025114,1473.1787475861727,704.7932282998684,751.5730182866884,-153.74004585214698,280.7074387384256,335.7910348617347
117,1040.584263161603,1342.2912389154765,1032.280457025114,1621.9069211145425,704.7932282998684,751.5730182866884,-279.615682199066,280.7074387384256,335.7910348617347
118,1040.584263161603,1355.577657840583,1032.280457025114,1520.9447932607409,704.7932282998684,751.5730182866884,-165.36713542015787,280.7074387384256,335.7910348617347
119,1040.584263161603,1336.395274790378,1032.280457025114,1624.0846620052582,704.7932282998684,751.5730182866884,-287.6893872148803,280.7074387384256,335.7910348617347
120,1040.584263161603,1365.303697365289,1192.4682916981576,1638.2998872841513,704.7932282998684,910.5721348952471,-272.9961899188622,281.89615680291047,335.7910348617347
121,1040.584263161603,1422.287251077403,1192.4682916981576,1809.8452061767516,704.7932282998684,910.5721348952471,-387.55795509934865,281.89615680291047,335.7910348617347
122,1040.584263161603,1462.400478248067,1192.4682916981576,1673.2532871097878,704.7932282998684,910.5721348952471,-210.85280886172086,281.89615680291047,335.7910348617347
123,1296.8523830404363,1383.4105707380686,1109.258673135397,1480.4631981312273,902.3464238604174,826.6075837837449,-97.05262739315867,282.6510893516521,394.50595918001886
124,1296.8523830404363,1565.0006844377165,1109.258673135397,1766.4915471494587,902.3464238604174,826.6075837837449,-201.49086271174224,282.6510893516521,394.50595918001886
125,1296.8523830404363,1342.2912389154765,1109.258673135397,1621.9069211145425,902.3464238604174,826.6075837837449,-279.615682199066,282.6510893516521,394.50595918001886
126,1296.8523830404363,1329.0201610213817,1109.258673135397,1454.8689135369289,902.3464238604174,826.6075837837449,-125.84875251554718,282.6510893516521,394.50595918001886
127,1296.8523830404363,1311.807422503322,1109.258673135397,1444.9988767026643,902.3464238604174,826.6075837837449,-133.1914541993424,282.6510893516521,394.50595918001886
128,1296.8523830404363,1379.8718214577805,1109.258673135397,1614.9499456105657,902.3464238604174,826.6075837837449,-235.07812415278522,282.6510893516521,394.50595918001886
129,1296.8523830404363,1444.090845815715,1047.0237643282785,1596.9314290469852,902.3464238604174,764.3522657124145,-152.8405832312701,282.67149861586404,394.50595918001886
130,1296.8523830404363,1324.829368963734,1062.6953613694193,1572.0958351964398,902.3464238604174,776.3392287709547,-247.26646623270585,286.35613259846457,394.50595918001886
131,1296.8523830404363,1387.6285066926666,1093.0967073389456,1676.1447192703026,902.3464238604174,803.3880844039345,-288.516212577636,289.70862293501114,394.50595918001886
132,1279.8907931939566,1336.6881086329297,1070.8854468009806,1483.01747091352,861.2282683596102,778.6578054982114,-146.3293622805902,292.22764130276926,418.6625248343464
133,1279.8907931939566,1324.829368963734,1070.8854468009806,1572.0958351964398,861.2282683596102,778.6578054982114,-247.26646623270585,292.22764130276926,418.6625248343464
134,1279.8907931939566,1365.303697365289,1160.204572453177,1638.2998872841513,861.2282683596102,865.4680242739014,-272.9961899188622,294.7365481792756,418.6625248343464
135,1235.9474531261803,1331.0157414819835,1072.9472891099094,1572.192862925296,790.9293919282491,770.2787031214117,-241.17712144331244,302.66858598849774,445.0180611979313
136,1235.9474531261803,1148.2384856343517,1063.4351955133884,1198.4097803116156,790.9293919282491,754.7954892167531,-50.17129467726386,308.63970629663527,445.0180611979313
137,1235.9474531261803,1097.2416787069326,1059.9162850350015,1051.3532382163437,790.9293919282491,739.6079132274265,45.88844049058889,320.308371807575,445.0180611979313
138,1235.9474531261803,1409.961850218326,1089.1272547571862,1575.2824267299893,790.9293919282491,767.9091330636937,-165.32057651166338,321.21812169349244,445.0180611979313
139,1235.9474531261803,1338.7527890201209,1089.1272547571862,1477.6881331796171,790.9293919282491,767.9091330636937,-138.93534415949625,321.21812169349244,445.0180611979313
140,1235.9474531261803,1240.6285020051391,1042.8516913451908,1275.7952988886138,790.9293919282491,715.266898898226,-35.16679688347472,327.5847924469648,445.0180611979313
141,1235.9474531261803,1279.9559445249974,1042.8516913451908,1364.2524657318447,790.9293919282491,715.266898898226,-84.29652120684727,327.5847924469648,445.0180611979313
142,1235.9474531261803,1261.7386897114613,1042.8516913451908,1285.3827212095955,790.9293919282491,715.266898898226,-23.644031498134154,327.5847924469648,445.0180611979313
143,1235.9474531261803,1321.9348306763625,1074.03604251441,1422.628908262232,790.9293919282491,741.1443200310301,-100.69407758586954,332.8917224833798,445.0180611979313
144,1235.9474531261803,1585.6556760642254,1074.03604251441,1625.0368878245931,790.9293919282491,741.1443200310301,-39.381211760367705,332.8917224833798,445.0180611979313
145,1235.9474531261803,1336.395274790378,1074.03604251441,1624.0846620052582,790.9293919282491,741.1443200310301,-287.6893872148803,332.8917224833798,445.0180611979313
146,1235.9474531261803,1539.9269619885715,1342.7798688887485,1704.9307556057765,790.9293919282491,1009.8192922395451,-165.00379361720502,332.9605766492034,445.0180611979313
147,1235.9474531261803,1310.0853504394254,1047.5524667908537,1306.7502953290802,790.9293919282491,712.803404404682,3.335055110345138,334.74906238617166,445.0180611979313
148,1235.9474531261803,1364.8787217203158,1047.5524667908537,1416.7375141496816,790.9293919282491,712.803404404682,-51.85879242936585,334.74906238617166,445.0180611979313
149,1235.9474531261803,1401.7132414596358,1040.584263161603,1463.6744827169541,790.9293919282491,704.7932282998684,-61.96124125731831,335.7910348617347,445.0180611979313
150,1235.9474531261803,1495.2333308538869,1040.584263161603,1580.0390643160808,790.9293919282491,704.7932282998684,-84.80573346219398,335.7910348617347,445.0180611979313
151,1235.9474531261803,1345.1354989613912,1040.584263161603,1539.8851502106293,790.9293919282491,704.7932282998684,-194.749651249238,335.7910348617347,445.0180611979313
152,1235.9474531261803,1029.2744447256923,1040.584263161603,992.2179198385612,790.9293919282491,704.7932282998684,37.056524887131104,335.7910348617347,445.0180611979313
153,1235.9474531261803,1299.326956255885,1451.729485803945,1344.4370511918628,790.9293919282491,1115.0882372872966,-45.11009493597771,336.6412485166484,445.0180611979313
154,1235.9474531261803,1496.3543681432213,1371.361149353215,1520.7992691830448,790.9293919282491,1034.0444259083363,-24.444901039823435,337.3167234448788,445.0180611979313
155,1235.9474531261803,1690.459008418694,1371.361149353215,1797.4902701927133,790.9293919282491,1034.0444259083363,-107.03126177401919,337.3167234448788,445.0180611979313
156,1235.9474531261803,1583.3587484852173,1371.361149353215,1720.845422010652,790.9293919282491,1034.0444259083363,-137.48667352543475,337.3167234448788,445.0180611979313
157,1235.9474531261803,1603.1042658621234,1371.361149353215,1638.4796167943935,790.9293919282491,1034.0444259083363,-35.37535093227007,337.3167234448788,445.0180611979313
158,1235.9474531261803,1408.1881034802632,1371.361149353215,1524.3484832521176,790.9293919282491,1034.0444259083363,-116.16037977185442,337.3167234448788,445.0180611979313
159,1235.9474531261803,1343.5336808211027,1267.685306268817,1551.0310303540825,790.9293919282491,922.3224816256344,-207.4973495329798,345.36282464318253,445.0180611979313
160,1235.9474531261803,1031.3458881250865,1267.685306268817,999.2412842496517,790.9293919282491,922.3224816256344,32.104603875434805,345.36282464318253,445.0180611979313
161,1235.9474531261803,1529.5508880812079,1267.685306268817,1646.2600195701116,790.9293919282491,922.3224816256344,-116.70913148890372,345.36282464318253,445.0180611979313
162,1235.9474531261803,1174.4048412475247,1267.685306268817,1170.8597804444282,790.9293919282491,922.3224816256344,3.545060803096476,345.36282464318253,445.0180611979313
163,1235.9474531261803,1260.6700392668333,1267.685306268817,1362.8643232377594,790.9293919282491,922.3224816256344,-102.19428397092611,345.36282464318253,445.0180611979313
164,1235.9474531261803,1606.8492206475662,1267.685306268817,1719.6522604938073,790.9293919282491,922.3224816256344,-112.80303984624106,345.36282464318253,445.0180611979313
165,1235.9474531261803,1153.895005113531,1267.685306268817,1216.1703351971541,790.9293919282491,922.3224816256344,-62.2753300836232,345.36282464318253,445.0180611979313
166,1235.9474531261803,1253.6754701159748,1267.685306268817,1257.5623651248543,790.9293919282491,922.3224816256344,-3.886895008879492,345.36282464318253,445.0180611979313
167,1235.9474531261803,1437.6161277182593,1267.685306268817,1602.046188297663,790.9293919282491,922.3224816256344,-164.43006057940374,345.36282464318253,445.0180611979313
168,1235.9474531261803,1215.1811414836939,1267.685306268817,1230.7570212919625,790.9293919282491,922.3224816256344,-15.57587980826861,345.36282464318253,445.0180611979313
169,1235.9474531261803,1300.6967633654883,1267.685306268817,1455.642338004362,790.9293919282491,922.3224816256344,-154.94557463887372,345.36282464318253,445.0180611979313
170,1235.9474531261803,1360.226711204168,1267.685306268817,1560.0336496517298,790.9293919282491,922.3224816256344,-199.80693844756183,345.36282464318253,445.0180611979313
171,1235.9474531261803,1548.5210115855793,1332.4858539284392,1547.3097178634557,790.9293919282491,980.8535970073877,1.211293722123628,351.6322569210514,445.0180611979313
172,1235.9474531261803,1629.4461874788074,1332.4858539284392,1656.3325839483225,790.9293919282491,980.8535970073877,-26.886396469515148,351.6322569210514,445.0180611979313
173,1235.9474531261803,1142.2433237617133,1332.4858539284392,1197.1371020365762,790.9293919282491,980.8535970073877,-54.893778274862825,351.6322569210514,445.0180611979313
174,1235.9474531261803,1262.3625543634207,1332.4858539284392,1350.2041482408397,790.9293919282491,980.8535970073877,-87.84159387741897,351.6322569210514,445.0180611979313
175,1235.9474531261803,1343.4623772196603,1332.4858539284392,1495.9200440004572,790.9293919282491,980.8535970073877,-152.4576667807969,351.6322569210514,445.0180611979313
176,1235.9474531261803,1179.3602708391666,1332.4858539284392,1177.457998694108,790.9293919282491,980.8535970073877,1.9022721450585323,351.6322569210514,445.0180611979313
177,1235.9474531261803,1158.5530527780666,1332.4858539284392,1172.0592982204103,790.9293919282491,980.8535970073877,-13.506245442343698,351.6322569210514,445.0180611979313
178,1235.9474531261803,1613.1018639569897,1332.4858539284392,1693.4636357407576,790.9293919282491,980.8535970073877,-80.36177178376784,351.6322569210514,445.0180611979313
