gen,pair,combined_abs,overlap,score
2,"[984, 547]",1354.8334973035023,1252.417242094295,102.41625520920729
2,"[946, 955]",1064.8555428837858,977.7110546702461,87.14448821353972
2,"[102, 974]",1229.083108927364,1149.6497231481947,79.43338577916938
2,"[946, 916]",1083.3227252548527,1009.4377199837747,73.88500527107794
2,"[630, 929]",1148.5562151472097,1075.066075621665,73.49013952554469
2,"[423, 689]",1206.7887270319002,1144.0125886047454,62.77613842715482
2,"[616, 881]",1339.4818044553722,1293.7132510885801,45.76855336679205
2,"[423, 638]",1162.792305476472,1117.4657815481046,45.32652392836735
2,"[42, 638]",1002.1727289051701,966.2788890834137,35.89383982175639
2,"[168, 974]",1123.7228589220947,1105.66683725759,18.05602166450467
2,"[933, 164]",1159.7953493528516,1145.736479313481,14.058870039370731
2,"[846, 526]",1114.7435059670051,1101.9349026910381,12.808603275967016
2,"[611, 395]",1024.6078087871479,1018.9715403518954,5.636268435252418
2,"[50, 955]",1125.2072717246178,1122.798620117198,2.40865160741987
2,"[933, 594]",1125.3869133829646,1131.761911904491,-6.374998521526322
2,"[946, 217]",1144.1473773231885,1152.0275799080077,-7.880202584819244
2,"[611, 612]",1100.2913169498074,1109.9425477172695,-9.651230767462039
2,"[112, 933]",1078.0293553278962,1099.990613283313,-21.96125795541684
2,"[213, 916]",1203.0021396298125,1231.7565808527665,-28.75444122295403
2,"[213, 854]",1234.4184038589813,1291.347775528045,-56.92937166906381
2,"[917, 594]",1153.105651426421,1211.7280099486616,-58.622358522240575
2,"[50, 881]",1386.945249259121,1447.9593627553036,-61.01411349618252
2,"[946, 164]",1252.123160266875,1323.3974245028244,-71.27426423594943
2,"[42, 526]",1100.914496237718,1173.7897057573377,-72.87520951961983
2,"[616, 217]",1157.0356613602712,1245.2500412707022,-88.21437991043103
2,"[64, 929]",1213.024659374052,1329.8035052492871,-116.77884587523522
3,"[896, 930]",1111.896162943716,847.7657562796396,264.1304066640764
3,"[806, 929]",1045.0089026727492,842.3255768647147,202.6833258080345
3,"[846, 930]",958.8474729326146,757.0777872545721,201.7696856780425
3,"[896, 854]",1158.442358689993,960.0327776066139,198.40958108337907
3,"[806, 930]",988.7920177730049,797.7523164071789,191.03970136582598
3,"[806, 547]",1014.4701180826106,840.0267324484448,174.4433856341658
3,"[896, 689]",1213.0468502009865,1074.501899378409,138.54495082257745
3,"[806, 974]",1021.7318493465949,893.2272357699394,128.50461357665552
3,"[846, 974]",991.7873045062048,867.1739275980023,124.61337690820255
3,"[42, 933]",967.6822439613254,853.8629314113756,113.81931254994981
3,"[946, 930]",1068.1927937377445,955.9477443728302,112.24504936491428
3,"[630, 933]",1115.003111005463,1012.2674594826651,102.73565152279798
3,"[984, 547]",1354.8334973035023,1252.417242094295,102.41625520920729
3,"[946, 929]",1124.4096786374892,1034.470962317968,89.93871631952106
3,"[946, 955]",1064.8555428837858,977.7110546702461,87.14448821353972
3,"[630, 854]",1138.885525993742,1052.625525277988,86.26000071575413
3,"[102, 974]",1229.083108927364,1149.6497231481947,79.43338577916938
3,"[946, 916]",1083.3227252548527,1009.4377199837747,73.88500527107794
3,"[630, 929]",1148.5562151472097,1075.066075621665,73.49013952554469
3,"[630, 547]",1118.0174305570708,1053.746586220594,64.27084433647678
3,"[423, 689]",1206.7887270319002,1144.0125886047454,62.77613842715482
3,"[616, 881]",1339.4818044553722,1293.7132510885801,45.76855336679205
3,"[423, 638]",1162.792305476472,1117.4657815481046,45.32652392836735
3,"[42, 638]",1002.1727289051701,966.2788890834137,35.89383982175639
3,"[616, 854]",1127.6272735211044,1096.7856623927505,30.84161112835386
3,"[168, 974]",1123.7228589220947,1105.66683725759,18.05602166450467
3,"[329, 929]",1170.2465736251672,1155.4426421377593,14.803931487407908
3,"[946, 974]",1101.1326253113346,1098.2937126058896,2.8389127054449546
3,"[623, 638]",1172.8364592789478,1195.172751774867,-22.336292495919224
3,"[616, 638]",1138.23534347667,1183.4525614706165,-45.217217993946406
3,"[168, 638]",1147.9372930503473,1194.0393604944916,-46.10206744414427
3,"[168, 689]",1191.9337146057753,1239.563979666513,-47.630265060737656
4,"[896, 752]",1067.9839963646893,788.0558516599183,279.92814470477106
4,"[896, 930]",1111.896162943716,847.7657562796396,264.1304066640764
4,"[896, 547]",1137.574263253322,917.3007580009406,220.27350525238137
4,"[806, 929]",1045.0089026727492,842.3255768647147,202.6833258080345
4,"[846, 930]",958.8474729326146,757.0777872545721,201.7696856780425
4,"[896, 854]",1158.442358689993,960.0327776066139,198.40958108337907
4,"[806, 930]",988.7920177730049,797.7523164071789,191.03970136582598
4,"[936, 930]",1173.2649580528507,994.786455735489,178.47850231736174
4,"[806, 547]",1014.4701180826106,840.0267324484448,174.4433856341658
4,"[630, 930]",1092.3393302474649,933.9653098917202,158.37402035574473
4,"[896, 689]",1213.0468502009865,1074.501899378409,138.54495082257745
4,"[806, 974]",1021.7318493465949,893.2272357699394,128.50461357665552
4,"[846, 974]",991.7873045062048,867.1739275980023,124.61337690820255
4,"[58, 933]",1012.4747635142555,895.8405583461276,116.63420516812789
4,"[42, 933]",967.6822439613254,853.8629314113756,113.81931254994981
4,"[946, 930]",1068.1927937377445,955.9477443728302,112.24504936491428
4,"[984, 854]",1375.7015927401737,1264.5283585482812,111.17323419189256
4,"[630, 933]",1115.003111005463,1012.2674594826651,102.73565152279798
4,"[984, 547]",1354.8334973035023,1252.417242094295,102.41625520920729
4,"[946, 929]",1124.4096786374892,1034.470962317968,89.93871631952106
4,"[946, 955]",1064.8555428837858,977.7110546702461,87.14448821353972
4,"[630, 854]",1138.885525993742,1052.625525277988,86.26000071575413
4,"[946, 854]",1114.7389894840217,1055.3587320557522,59.38025742826949
4,"[158, 929]",1098.1530937925515,1044.7927453691425,53.36034842340905
4,"[630, 689]",1193.4900175047358,1160.8576206864227,32.632396818313055
4,"[806, 378]",1232.375127124652,1209.303431563119,23.071695561533033
4,"[397, 547]",1258.3121797371398,1248.5144149077337,9.797764829406105
4,"[20, 930]",1088.815123603642,1115.808952217047,-26.993828613404958
4,"[946, 689]",1169.343480995015,1203.7103550443321,-34.366874049317175
4,"[79, 933]",1158.9072912693482,1255.3130867587831,-96.40579548943492
4,"[806, 554]",1171.534229103361,1270.1774782315679,-98.64324912820689
4,"[846, 359]",1114.6018741617152,1267.3770275861098,-152.7751534243946
5,"[896, 752]",1067.9839963646893,788.0558516599183,279.92814470477106
5,"[896, 930]",1111.896162943716,847.7657562796396,264.1304066640764
5,"[896, 547]",1137.574263253322,917.3007580009406,220.27350525238137
5,"[806, 929]",1045.0089026727492,842.3255768647147,202.6833258080345
5,"[846, 930]",958.8474729326146,757.0777872545721,201.7696856780425
5,"[896, 854]",1158.442358689993,960.0327776066139,198.40958108337907
5,"[806, 930]",988.7920177730049,797.7523164071789,191.03970136582598
5,"[936, 930]",1173.2649580528507,994.786455735489,178.47850231736174
5,"[806, 547]",1014.4701180826106,840.0267324484448,174.4433856341658
5,"[896, 974]",1144.835994517306,970.4643907015651,174.37160381574097
5,"[896, 234]",1196.870302185633,1022.5176462518848,174.3526559337481
5,"[630, 930]",1092.3393302474649,933.9653098917202,158.37402035574473
5,"[946, 752]",1024.2806271587178,881.7916537960259,142.48897336269192
5,"[42, 752]",901.1062966243007,758.7253770925092,142.3809195317915
5,"[896, 689]",1213.0468502009865,1074.501899378409,138.54495082257745
5,"[42, 930]",945.0184632033274,807.2648293098946,137.75363389343283
5,"[846, 848]",954.2474524670494,823.8608885092306,130.3865639578188
5,"[806, 974]",1021.7318493465949,893.2272357699394,128.50461357665552
5,"[846, 974]",991.7873045062048,867.1739275980023,124.61337690820255
5,"[58, 933]",1012.4747635142555,895.8405583461276,116.63420516812789
5,"[42, 933]",967.6822439613254,853.8629314113756,113.81931254994981
5,"[946, 930]",1068.1927937377445,955.9477443728302,112.24504936491428
5,"[58, 547]",1015.4890830658635,914.0780109530112,101.41107211285225
5,"[227, 933]",1200.2077071522442,1110.0446537102116,90.1630534420326
5,"[846, 689]",1059.9981601898853,978.7172026788514,81.28095751103388
5,"[630, 453]",1113.3660676324469,1048.0973257783032,65.26874185414363
5,"[806, 689]",1089.9427050302756,1024.6829594264611,65.25974560381451
5,"[380, 854]",1216.006164942454,1159.7466894548263,56.2594754876277
5,"[896, 655]",1221.7421698870892,1174.3613970869444,47.38077280014477
5,"[624, 689]",1355.234143527238,1438.9578716378878,-83.72372811064974
5,"[806, 226]",1153.042874678277,1260.6609545065194,-107.61807982824234
5,"[896, 429]",1331.3311613331712,1459.6080286548747,-128.27686732170355
6,"[896, 752]",1067.9839963646893,788.0558516599183,279.92814470477106
6,"[896, 930]",1111.896162943716,847.7657562796396,264.1304066640764
6,"[896, 929]",1168.1130478434607,926.023115932612,242.0899319108487
6,"[896, 547]",1137.574263253322,917.3007580009406,220.27350525238137
6,"[806, 929]",1045.0089026727492,842.3255768647147,202.6833258080345
6,"[846, 930]",958.8474729326146,757.0777872545721,201.7696856780425
6,"[896, 854]",1158.442358689993,960.0327776066139,198.40958108337907
6,"[947, 930]",959.5770930330815,762.6892348185311,196.88785821455042
6,"[806, 930]",988.7920177730049,797.7523164071789,191.03970136582598
6,"[364, 930]",932.3057487480465,741.7565485182337,190.54920022981287
6,"[936, 930]",1173.2649580528507,994.786455735489,178.47850231736174
6,"[806, 547]",1014.4701180826106,840.0267324484448,174.4433856341658
6,"[896, 974]",1144.835994517306,970.4643907015651,174.37160381574097
6,"[896, 234]",1196.870302185633,1022.5176462518848,174.3526559337481
6,"[630, 930]",1092.3393302474649,933.9653098917202,158.37402035574473
6,"[896, 735]",1146.277448051822,999.1442193074695,147.13322874435244
6,"[946, 752]",1024.2806271587178,881.7916537960259,142.48897336269192
6,"[42, 752]",901.1062966243007,758.7253770925092,142.3809195317915
6,"[896, 689]",1213.0468502009865,1074.501899378409,138.54495082257745
6,"[42, 930]",945.0184632033274,807.2648293098946,137.75363389343283
6,"[846, 234]",1043.8216121745315,917.5807142788309,126.24089789570064
6,"[742, 547]",1046.8388912960077,965.3103702585483,81.52852103745931
6,"[42, 974]",977.9582947769176,902.6245993747564,75.3336954021612
6,"[946, 854]",1114.7389894840217,1055.3587320557522,59.38025742826949
6,"[18, 930]",1170.6058583959596,1156.9768673447425,13.628991051217099
6,"[838, 929]",1201.3922158936616,1205.5142104564702,-4.121994562808595
6,"[630, 810]",1191.0930024869388,1201.9169484030685,-10.823945916129787
6,"[8, 930]",1178.5931755840816,1208.6725948113851,-30.07941922730356
6,"[42, 689]",1046.169150460598,1090.686840313019,-44.51768985242097
6,"[532, 547]",1255.4512798331373,1319.864648541446,-64.41336870830878
6,"[806, 114]",1147.6457403866775,1255.0735887286367,-107.42784834195913
6,"[219, 752]",1149.7629077009362,1261.7024915546808,-111.93958385374458
7,"[896, 752]",1067.9839963646893,788.0558516599183,279.92814470477106
7,"[896, 930]",1111.896162943716,847.7657562796396,264.1304066640764
7,"[896, 929]",1168.1130478434607,926.023115932612,242.0899319108487
7,"[896, 547]",1137.574263253322,917.3007580009406,220.27350525238137
7,"[964, 930]",1077.4765023765763,870.7212255642494,206.75527681232688
7,"[806, 929]",1045.0089026727492,842.3255768647147,202.6833258080345
7,"[846, 930]",958.8474729326146,757.0777872545721,201.7696856780425
7,"[846, 929]",1015.0643578323593,815.7230416605843,199.34131617177502
7,"[896, 854]",1158.442358689993,960.0327776066139,198.40958108337907
7,"[947, 930]",959.5770930330815,762.6892348185311,196.88785821455042
7,"[896, 807]",1207.6591241706863,1016.1200110733544,191.5391130973319
7,"[806, 930]",988.7920177730049,797.7523164071789,191.03970136582598
7,"[364, 930]",932.3057487480465,741.7565485182337,190.54920022981287
7,"[846, 779]",970.7318472747154,784.5962590135819,186.13558826113353
7,"[936, 930]",1173.2649580528507,994.786455735489,178.47850231736174
7,"[806, 547]",1014.4701180826106,840.0267324484448,174.4433856341658
7,"[896, 974]",1144.835994517306,970.4643907015651,174.37160381574097
7,"[896, 234]",1196.870302185633,1022.5176462518848,174.3526559337481
7,"[806, 333]",985.2148921870316,817.481332991905,167.73355919512665
7,"[947, 881]",1217.9778197136266,1050.3933693516778,167.5844503619487
7,"[630, 930]",1092.3393302474649,933.9653098917202,158.37402035574473
7,"[896, 735]",1146.277448051822,999.1442193074695,147.13322874435244
7,"[806, 974]",1021.7318493465949,893.2272357699394,128.50461357665552
7,"[846, 735]",993.2287580407207,888.2601341207342,104.9686239199865
7,"[896, 824]",1253.9340619342343,1161.3637048838423,92.57035705039198
7,"[896, 111]",1216.0704964895945,1175.203241536051,40.86725495354335
7,"[501, 735]",1048.6103976943539,1018.1538151860847,30.456582508269207
7,"[925, 929]",1120.3597399391685,1157.825308801671,-37.46556886250255
7,"[896, 316]",1321.1853255389647,1378.511258873183,-57.325933334218234
7,"[13, 930]",1248.7123620124037,1357.9356992119647,-109.223337199561
7,"[896, 757]",1334.8974361730654,1479.2226124715157,-144.3251762984503
7,"[936, 209]",1444.7793658472035,1675.5781914437107,-230.79882559650719
8,"[896, 752]",1067.9839963646893,788.0558516599183,279.92814470477106
8,"[896, 930]",1111.896162943716,847.7657562796396,264.1304066640764
8,"[846, 623]",1042.5277510352494,781.2384156395344,261.28933539571494
8,"[896, 929]",1168.1130478434607,926.023115932612,242.0899319108487
8,"[896, 547]",1137.574263253322,917.3007580009406,220.27350525238137
8,"[964, 930]",1077.4765023765763,870.7212255642494,206.75527681232688
8,"[806, 929]",1045.0089026727492,842.3255768647147,202.6833258080345
8,"[846, 930]",958.8474729326146,757.0777872545721,201.7696856780425
8,"[846, 929]",1015.0643578323593,815.7230416605843,199.34131617177502
8,"[896, 854]",1158.442358689993,960.0327776066139,198.40958108337907
8,"[947, 930]",959.5770930330815,762.6892348185311,196.88785821455042
8,"[964, 779]",1089.3608767186768,894.047416145432,195.3134605732448
8,"[806, 779]",1000.6763921151058,806.2499921609682,194.42639995413765
8,"[896, 807]",1207.6591241706863,1016.1200110733544,191.5391130973319
8,"[806, 930]",988.7920177730049,797.7523164071789,191.03970136582598
8,"[364, 930]",932.3057487480465,741.7565485182337,190.54920022981287
8,"[364, 929]",988.5226336477913,800.8887622902615,187.63387135752976
8,"[846, 779]",970.7318472747154,784.5962590135819,186.13558826113353
8,"[936, 930]",1173.2649580528507,994.786455735489,178.47850231736174
8,"[806, 547]",1014.4701180826106,840.0267324484448,174.4433856341658
8,"[846, 547]",984.5255732422205,822.1521934751158,162.37337976710467
8,"[936, 854]",1219.8111537991276,1080.827915684573,138.98323811455452
8,"[806, 854]",1035.338213519282,903.5587152218975,131.7794982973844
8,"[806, 856]",1059.9458257724368,970.579509883292,89.36631588914486
8,"[465, 854]",1156.7567739427232,1118.607673491196,38.14910045152715
8,"[846, 511]",1066.119197178161,1040.1465903889593,25.972606789201564
8,"[573, 752]",1010.1925103112991,986.791636138651,23.40087417264806
8,"[793, 807]",1209.7642304188919,1239.5775125007644,-29.813282081872558
8,"[299, 930]",1128.9442044335567,1163.3038762120957,-34.359671778538996
8,"[596, 807]",1326.6979106286526,1370.5616299197789,-43.863719291126245
8,"[842, 930]",1126.9851158315819,1183.9767171267458,-56.991601295163946
8,"[846, 239]",1211.8300317092142,1280.870200039001,-69.04016832978687
9,"[896, 752]",1067.9839963646893,788.0558516599183,279.92814470477106
9,"[896, 930]",1111.896162943716,847.7657562796396,264.1304066640764
9,"[846, 623]",1042.5277510352494,781.2384156395344,261.28933539571494
9,"[364, 623]",1015.9860268506814,765.9000457978943,250.08598105278702
9,"[896, 779]",1123.780537285817,880.9371196156904,242.84341767012654
9,"[896, 929]",1168.1130478434607,926.023115932612,242.0899319108487
9,"[896, 547]",1137.574263253322,917.3007580009406,220.27350525238137
9,"[806, 752]",944.8798511939783,728.4480229101191,216.4318282838592
9,"[896, 868]",1241.1165364523752,1033.0895473108455,208.0269891415296
9,"[964, 930]",1077.4765023765763,870.7212255642494,206.75527681232688
9,"[806, 929]",1045.0089026727492,842.3255768647147,202.6833258080345
9,"[846, 930]",958.8474729326146,757.0777872545721,201.7696856780425
9,"[846, 929]",1015.0643578323593,815.7230416605843,199.34131617177502
9,"[896, 854]",1158.442358689993,960.0327776066139,198.40958108337907
9,"[947, 930]",959.5770930330815,762.6892348185311,196.88785821455042
9,"[964, 779]",1089.3608767186768,894.047416145432,195.3134605732448
9,"[806, 779]",1000.6763921151058,806.2499921609682,194.42639995413765
9,"[896, 807]",1207.6591241706863,1016.1200110733544,191.5391130973319
9,"[806, 930]",988.7920177730049,797.7523164071789,191.03970136582598
9,"[364, 930]",932.3057487480465,741.7565485182337,190.54920022981287
9,"[364, 752]",888.39358216902,698.9890290092816,189.40455315973838
9,"[364, 779]",944.1901230901474,758.3207484825195,185.86937460762783
9,"[806, 547]",1014.4701180826106,840.0267324484448,174.4433856341658
9,"[896, 847]",1208.5022320569212,1095.6899286252367,112.81230343168454
9,"[896, 778]",1275.3703137721027,1242.9722167610676,32.398097011035134
9,"[846, 516]",1129.3756340821228,1112.7813157087076,16.594318373415263
9,"[663, 807]",1214.5380161819937,1198.117675619168,16.420340562825686
9,"[450, 854]",1172.661783504236,1208.9566747711197,-36.294891266883724
9,"[806, 145]",1105.5405930305608,1142.5426281794023,-37.002035148841514
9,"[364, 617]",1103.8609222654839,1153.7440721978314,-49.88314993234758
9,"[846, 167]",1132.219723587459,1193.6085845858013,-61.38886099834235
9,"[806, 827]",1142.3008520084252,1220.0195178010858,-77.71866579266066
10,"[896, 637]",1070.8854468009806,778.6578054982114,292.22764130276926
10,"[896, 752]",1067.9839963646893,788.0558516599183,279.92814470477106
10,"[806, 623]",1072.4722958756397,804.6849150743498,267.78738080128994
10,"[896, 623]",1195.576441046351,929.6575393555294,265.9189016908216
10,"[896, 930]",1111.896162943716,847.7657562796396,264.1304066640764
10,"[846, 623]",1042.5277510352494,781.2384156395344,261.28933539571494
10,"[364, 623]",1015.9860268506814,765.9000457978943,250.08598105278702
10,"[896, 779]",1123.780537285817,880.9371196156904,242.84341767012654
10,"[896, 929]",1168.1130478434607,926.023115932612,242.0899319108487
10,"[896, 547]",1137.574263253322,917.3007580009406,220.27350525238137
10,"[806, 752]",944.8798511939783,728.4480229101191,216.4318282838592
10,"[896, 868]",1241.1165364523752,1033.0895473108455,208.0269891415296
10,"[964, 930]",1077.4765023765763,870.7212255642494,206.75527681232688
10,"[806, 929]",1045.0089026727492,842.3255768647147,202.6833258080345
10,"[846, 752]",914.9353063535879,712.4268850266303,202.50842132695755
10,"[846, 930]",958.8474729326146,757.0777872545721,201.7696856780425
10,"[846, 929]",1015.0643578323593,815.7230416605843,199.34131617177502
10,"[896, 854]",1158.442358689993,960.0327776066139,198.40958108337907
10,"[947, 930]",959.5770930330815,762.6892348185311,196.88785821455042
10,"[964, 779]",1089.3608767186768,894.047416145432,195.3134605732448
10,"[806, 779]",1000.6763921151058,806.2499921609682,194.42639995413765
10,"[364, 929]",988.5226336477913,800.8887622902615,187.63387135752976
10,"[806, 868]",1118.0123912816641,930.5536205492431,187.45877073242104
10,"[806, 854]",1035.338213519282,903.5587152218975,131.7794982973844
10,"[964, 868]",1206.6968758852354,1095.4828781165409,111.21399776869453
10,"[655, 929]",1158.3134737434304,1090.475424852229,67.83804889120142
10,"[846, 705]",1226.2753073946528,1215.7804429223302,10.49486447232266
10,"[806, 442]",1123.2569942942732,1197.4367945048134,-74.17980021054018
10,"[741, 854]",1239.3912091140398,1316.084141806186,-76.69293269214609
10,"[896, 692]",1262.827837683364,1363.5884140144308,-100.76057633106689
10,"[806, 233]",1182.1689672154928,1288.7212803210061,-106.55231310551335
10,"[964, 428]",1361.6220924694999,1623.788496236169,-262.1664037666692
11,"[896, 637]",1070.8854468009806,778.6578054982114,292.22764130276926
11,"[896, 752]",1067.9839963646893,788.0558516599183,279.92814470477106
11,"[806, 623]",1072.4722958756397,804.6849150743498,267.78738080128994
11,"[896, 623]",1195.576441046351,929.6575393555294,265.9189016908216
11,"[896, 930]",1111.896162943716,847.7657562796396,264.1304066640764
11,"[846, 623]",1042.5277510352494,781.2384156395344,261.28933539571494
11,"[364, 623]",1015.9860268506814,765.9000457978943,250.08598105278702
11,"[896, 779]",1123.780537285817,880.9371196156904,242.84341767012654
11,"[896, 929]",1168.1130478434607,926.023115932612,242.0899319108487
11,"[896, 547]",1137.574263253322,917.3007580009406,220.27350525238137
11,"[806, 752]",944.8798511939783,728.4480229101191,216.4318282838592
11,"[490, 623]",1058.3555984851862,848.920972002957,209.4346264822292
11,"[896, 868]",1241.1165364523752,1033.0895473108455,208.0269891415296
11,"[964, 930]",1077.4765023765763,870.7212255642494,206.75527681232688
11,"[806, 929]",1045.0089026727492,842.3255768647147,202.6833258080345
11,"[846, 752]",914.9353063535879,712.4268850266303,202.50842132695755
11,"[846, 930]",958.8474729326146,757.0777872545721,201.7696856780425
11,"[846, 929]",1015.0643578323593,815.7230416605843,199.34131617177502
11,"[806, 779]",1000.6763921151058,806.2499921609682,194.42639995413765
11,"[915, 752]",1025.8350008334496,845.369154302087,180.46584653136256
11,"[621, 752]",938.4141893242306,765.8477916581165,172.56639766611409
11,"[964, 929]",1133.6933872763207,982.5733912728886,151.1199960034321
11,"[896, 891]",1203.878788234826,1083.9527758884567,119.92601234636936
11,"[310, 752]",1050.0241838368538,947.9031123744866,102.12107146236724
11,"[788, 623]",1125.7224935058157,1031.6335090621862,94.08898444362944
11,"[846, 768]",982.9044235502578,890.0744722249858,92.82995132527196
11,"[75, 930]",1168.8536779701024,1190.7301539229777,-21.876475952875353
11,"[896, 97]",1279.3963231763448,1330.8493097418666,-51.45298656552177
11,"[652, 929]",1211.8122631240142,1303.803720900638,-91.99145777662375
11,"[896, 243]",1324.2682813394788,1464.1178691379382,-139.84958779845942
11,"[896, 328]",1363.3179205928507,1587.160754567595,-223.84283397474428
11,"[964, 27]",1265.7201280663005,1540.7047213678409,-274.9845933015404
12,"[896, 637]",1070.8854468009806,778.6578054982114,292.22764130276926
12,"[896, 549]",1093.0967073389456,803.3880844039345,289.70862293501114
12,"[896, 752]",1067.9839963646893,788.0558516599183,279.92814470477106
12,"[806, 623]",1072.4722958756397,804.6849150743498,267.78738080128994
12,"[896, 623]",1195.576441046351,929.6575393555294,265.9189016908216
12,"[896, 930]",1111.896162943716,847.7657562796396,264.1304066640764
12,"[846, 623]",1042.5277510352494,781.2384156395344,261.28933539571494
12,"[364, 623]",1015.9860268506814,765.9000457978943,250.08598105278702
12,"[896, 779]",1123.780537285817,880.9371196156904,242.84341767012654
12,"[896, 929]",1168.1130478434607,926.023115932612,242.0899319108487
12,"[964, 752]",1033.5643357975493,809.202854664348,224.36148113320132
12,"[896, 547]",1137.574263253322,917.3007580009406,220.27350525238137
12,"[806, 752]",944.8798511939783,728.4480229101191,216.4318282838592
12,"[490, 623]",1058.3555984851862,848.920972002957,209.4346264822292
12,"[896, 868]",1241.1165364523752,1033.0895473108455,208.0269891415296
12,"[964, 930]",1077.4765023765763,870.7212255642494,206.75527681232688
12,"[806, 929]",1045.0089026727492,842.3255768647147,202.6833258080345
12,"[846, 752]",914.9353063535879,712.4268850266303,202.50842132695755
12,"[846, 930]",958.8474729326146,757.0777872545721,201.7696856780425
12,"[806, 779]",1000.6763921151058,806.2499921609682,194.42639995413765
12,"[846, 868]",1088.0678464412736,894.682553182914,193.38529325835952
12,"[806, 930]",988.7920177730049,797.7523164071789,191.03970136582598
12,"[546, 637]",880.4952053800033,695.3861521711111,185.1090532088922
12,"[89, 752]",1009.8282097801525,860.2669794043128,149.56123037583973
12,"[995, 929]",1059.6507212144907,926.3843005971319,133.2664206173588
12,"[846, 514]",1076.4551861832056,965.6162191874757,110.83896699572983
12,"[878, 547]",1064.6635382718484,960.6341999359347,104.02933833591374
12,"[166, 929]",1138.4145990697436,1055.0670869131513,83.3475121565923
12,"[966, 930]",1171.7972519791056,1137.919983793333,33.877268185772664
12,"[411, 930]",1160.0515037193538,1148.9353369656574,11.116166753696461
12,"[896, 9]",1312.783317443594,1518.1789770880625,-205.39565964446865
12,"[846, 67]",1269.385668642766,1671.5096969082833,-402.1240282655174
13,"[896, 637]",1070.8854468009806,778.6578054982114,292.22764130276926
13,"[896, 549]",1093.0967073389456,803.3880844039345,289.70862293501114
13,"[896, 752]",1067.9839963646893,788.0558516599183,279.92814470477106
13,"[806, 623]",1072.4722958756397,804.6849150743498,267.78738080128994
13,"[896, 623]",1195.576441046351,929.6575393555294,265.9189016908216
13,"[896, 930]",1111.896162943716,847.7657562796396,264.1304066640764
13,"[846, 623]",1042.5277510352494,781.2384156395344,261.28933539571494
13,"[923, 623]",1030.7293341538457,770.1985315985913,260.53080255525435
13,"[896, 683]",1105.9640990132953,854.1296927618237,251.8344062514716
13,"[364, 623]",1015.9860268506814,765.9000457978943,250.08598105278702
13,"[896, 779]",1123.780537285817,880.9371196156904,242.84341767012654
13,"[896, 929]",1168.1130478434607,926.023115932612,242.0899319108487
13,"[964, 623]",1161.1567804792107,923.3196405376525,237.83713994155823
13,"[964, 752]",1033.5643357975493,809.202854664348,224.36148113320132
