gen,pair,combined_abs,overlap,score
3,"[50, 340]",812.434410073472,718.3930236991258,-0.21928377945280442
4,"[984, 881]",1034.9451262403288,702.4087901285327,0.14582863035986227
4,"[896, 881]",893.3268507157528,552.4606055887161,0.1272354938375474
4,"[896, 929]",761.8889019854453,408.0726244723752,0.11694694219035517
4,"[984, 854]",896.8343185436004,565.409015563988,0.11536644388995415
4,"[896, 930]",724.697343451239,375.23978401139294,0.10332379754487553
4,"[896, 752]",696.0188302704175,352.12058532789206,0.08988391761059611
4,"[896, 854]",755.2160430190244,428.2397186227947,0.07971168002652046
4,"[102, 881]",948.2672885808934,652.549708546069,0.07848338043147796
4,"[896, 547]",741.528338563742,417.92626156004235,0.07233458839693771
4,"[984, 547]",883.146614088318,582.2177080123234,0.07177743599794623
4,"[936, 854]",794.2845728311526,479.4858797726918,0.07165028431382581
4,"[933, 881]",804.5086090191012,500.9199326128801,0.0588285583383199
4,"[896, 848]",721.8955348043017,406.70332552275846,0.05698681191458263
4,"[158, 881]",847.2240736572137,566.410483240257,0.037383267819256216
4,"[806, 929]",681.6629357647204,378.01733575645994,0.0331287333707696
4,"[102, 916]",789.6010409962482,505.8852104936013,0.029167542524091594
4,"[630, 930]",711.1782241037129,430.4221324568368,0.008760974491410278
4,"[423, 689]",786.7169687649146,518.1429484483452,0.008345934221929918
4,"[623, 854]",756.5619211701134,484.5770630005044,0.0065726692690275534
4,"[933, 929]",673.0706602887935,388.0851041269084,0.006412072826617821
4,"[806, 930]",644.471377230514,358.74026842724174,0.0014067090137390992
4,"[806, 824]",736.9943659130479,469.33251042842204,-0.003304872134067216
4,"[50, 881]",903.8879995567015,667.6957160781781,-0.01030312053156679
4,"[806, 547]",661.302372343017,387.70889201685077,-0.01126721953072457
4,"[933, 930]",635.8791017545874,358.8837979820579,-0.012059685182124996
4,"[933, 854]",666.3978013223727,413.30755184076736,-0.037572803332279414
4,"[20, 929]",746.3907984766183,518.6261259297203,-0.05460168385757602
4,"[58, 689]",711.7893669313238,479.80595655308446,-0.05622924059309525
4,"[489, 854]",807.7893162315906,591.8961862391093,-0.05756906650789001
4,"[896, 359]",826.1900714369483,623.3813560984012,-0.07117771738336509
4,"[50, 547]",752.0894874046907,553.790195316456,-0.09274643076681993
4,"[79, 689]",806.7998624814383,656.9076445979686,-0.14589725489388494
