gen,max_abs,min_abs,med_abs,min_overlap,max_overlap,med_overlap,min_score,med_score,max_score
35,363.167736335904,473.7179171676287,533.3546966608842,135.6682475059251,161.0319970188972,193.9708478602489,227.4994888299789,312.6859201487315,339.3838488006353
36,350.4116887576518,473.7179171676287,533.3546966608842,126.65214722022628,161.0319970188972,193.9708478602489,223.75954153742552,312.6859201487315,339.3838488006353
37,408.12269071885055,481.00765468805776,533.3546966608842,171.90477359168827,166.6124064505665,193.9708478602489,236.21791712716228,314.3952482374913,339.3838488006353
38,365.17186681154755,514.3070141295517,533.3546966608842,136.1926844057354,199.4422224319241,193.9708478602489,228.97918240581214,314.8647916976276,339.3838488006353
39,392.7143185654391,482.38203605767245,533.3546966608842,174.58434886136953,164.98538052564285,193.9708478602489,218.12996970406957,317.3966555320296,339.3838488006353
40,395.7504439024274,537.0885788665709,488.57669679155975,158.93936028358596,217.94454468984853,145.71943583071675,236.81108361884142,319.14403417672236,342.857260960843
41,512.0589673427014,467.04611607206823,488.57669679155975,253.59843469613534,147.38811353996576,145.71943583071675,258.4605326465661,319.6580025321025,342.857260960843
42,381.3840964974373,467.04611607206823,488.57669679155975,153.02265384989298,147.38811353996576,145.71943583071675,228.36144264754435,319.6580025321025,342.857260960843
43,388.32005422406166,467.04611607206823,488.57669679155975,171.9132330734022,147.38811353996576,145.71943583071675,216.40682115065945,319.6580025321025,342.857260960843
44,394.03710421488887,467.04611607206823,488.57669679155975,177.8272142065187,147.38811353996576,145.71943583071675,216.20989000837017,319.6580025321025,342.857260960843
45,450.3615903682097,467.04611607206823,488.57669679155975,215.02650729729007,147.38811353996576,145.71943583071675,235.33508307091964,319.6580025321025,342.857260960843
46,386.07483143185686,467.04611607206823,488.57669679155975,166.88112796818064,147.38811353996576,145.71943583071675,219.19370346367623,319.6580025321025,342.857260960843
47,391.5323888202665,467.04611607206823,488.57669679155975,148.51554587948,147.38811353996576,145.71943583071675,243.0168429407865,319.6580025321025,342.857260960843
48,412.31592100554724,475.00838885510024,488.57669679155975,174.55985308801564,154.2753874944182,145.71943583071675,237.7560679175316,320.733001360682,342.857260960843
49,374.86876175137445,498.1774652662156,488.57669679155975,155.67637058084486,176.27825059766062,145.71943583071675,219.1923911705296,321.89921466855503,342.857260960843
50,468.02232521218986,465.2509042675822,488.57669679155975,249.91447969688525,143.04957709486715,145.71943583071675,218.1078455153046,322.2013271727151,342.857260960843
51,409.2186089037388,465.2509042675822,488.57669679155975,186.24960723114864,143.04957709486715,145.71943583071675,222.96900167259017,322.2013271727151,342.857260960843
52,378.799554840221,465.2509042675822,488.57669679155975,152.98237492900142,143.04957709486715,145.71943583071675,225.81717991121957,322.2013271727151,342.857260960843
53,360.1896841715052,465.2509042675822,488.57669679155975,129.47747756830677,143.04957709486715,145.71943583071675,230.7122066031984,322.2013271727151,342.857260960843
54,383.797909870664,465.2509042675822,488.57669679155975,159.55794521649685,143.04957709486715,145.71943583071675,224.23996465416715,322.2013271727151,342.857260960843
55,357.86480812006573,465.2509042675822,488.57669679155975,118.84020337699117,143.04957709486715,145.71943583071675,239.02460474307458,322.2013271727151,342.857260960843
56,384.1684199370784,465.2509042675822,488.57669679155975,155.55434000566396,143.04957709486715,145.71943583071675,228.61407993141444,322.2013271727151,342.857260960843
57,346.7997211737088,465.2509042675822,488.57669679155975,112.72570392525937,143.04957709486715,145.71943583071675,234.07401724844942,322.2013271727151,342.857260960843
58,402.0553155278257,465.2509042675822,488.57669679155975,174.00641785631353,143.04957709486715,145.71943583071675,228.04889767151218,322.2013271727151,342.857260960843
59,391.8856537870125,465.2509042675822,488.57669679155975,156.1921615720204,143.04957709486715,145.71943583071675,235.69349221499206,322.2013271727151,342.857260960843
60,441.85449309043247,474.82808866273257,534.9760731741322,221.71889780161501,151.837508008156,188.65105607938557,220.13559528881746,322.99058065457655,346.32501709474667
61,427.5473154179479,473.31723853871915,534.9760731741322,202.13114788159896,150.31481871470223,188.65105607938557,225.41616753634895,323.0024198240169,346.32501709474667
62,410.0592447348199,473.31723853871915,534.9760731741322,184.759840944804,150.31481871470223,188.65105607938557,225.2994037900159,323.0024198240169,346.32501709474667
63,368.5187028778296,511.37578552901425,534.9760731741322,139.00050311846408,186.84801057243925,188.65105607938557,229.5181997593655,324.527774956575,346.32501709474667
64,364.20491009880783,479.6876988738649,534.9760731741322,120.27669869979084,155.04277211202108,188.65105607938557,243.928211399017,324.64492676184386,346.32501709474667
65,337.2068665719128,479.6876988738649,534.9760731741322,91.01844321501041,155.04277211202108,188.65105607938557,246.18842335690243,324.64492676184386,346.32501709474667
66,453.43537244626145,479.6876988738649,534.9760731741322,212.74468744465827,155.04277211202108,188.65105607938557,240.69068500160319,324.64492676184386,346.32501709474667
67,441.85732456497,479.6876988738649,534.9760731741322,196.83006225268844,155.04277211202108,188.65105607938557,245.02726231228155,324.64492676184386,346.32501709474667
68,362.65044346663905,512.0113948633497,507.80741571677777,132.6575453587211,186.84292482138378,157.4061115265578,229.99289810791794,325.16847004196586,350.40130419022
69,434.0788314913361,512.0113948633497,507.80741571677777,198.34151373542485,186.84292482138378,157.4061115265578,235.73731775591122,325.16847004196586,350.40130419022
70,353.9468133538249,508.32508513701464,507.80741571677777,113.61548919649306,182.63683481351867,157.4061115265578,240.33132415733184,325.68825032349594,350.40130419022
71,480.1957419441141,508.32508513701464,507.80741571677777,238.55027214321407,182.63683481351867,157.4061115265578,241.64546980090003,325.68825032349594,350.40130419022
72,387.4671984177834,508.32508513701464,507.80741571677777,155.57155681170985,182.63683481351867,157.4061115265578,231.89564160607353,325.68825032349594,350.40130419022
73,414.79143024148146,504.66482713828134,507.80741571677777,172.00694967165046,177.45373863685776,157.4061115265578,242.784480569831,327.21108850142355,350.40130419022
74,439.0534098984665,504.66482713828134,507.80741571677777,204.83841039476147,177.45373863685776,157.4061115265578,234.21499950370503,327.21108850142355,350.40130419022
75,398.43576405846903,504.1132200418656,507.80741571677777,162.62078133053794,176.68781857562468,157.4061115265578,235.8149827279311,327.42540146624094,350.40130419022
76,332.5028727841047,504.1132200418656,507.80741571677777,87.60828799738941,176.68781857562468,157.4061115265578,244.89458478671526,327.42540146624094,350.40130419022
77,444.19509980940455,504.1132200418656,507.80741571677777,220.29136198253678,176.68781857562468,157.4061115265578,223.90373782686777,327.42540146624094,350.40130419022
78,412.2031189793368,504.1132200418656,507.80741571677777,214.08009396417634,176.68781857562468,157.4061115265578,198.12302501516047,327.42540146624094,350.40130419022
79,419.64056067500485,504.1132200418656,507.80741571677777,176.00922796851225,176.68781857562468,157.4061115265578,243.6313327064926,327.42540146624094,350.40130419022
80,398.2886629746747,504.1132200418656,507.80741571677777,174.1789986961415,176.68781857562468,157.4061115265578,224.10966427853322,327.42540146624094,350.40130419022
81,414.12549778062186,435.2765756661864,507.80741571677777,175.76613801607857,107.52899136221258,157.4061115265578,238.35935976454329,327.7475843039738,350.40130419022
82,473.82471159751327,435.2765756661864,507.80741571677777,237.36631927432086,107.52899136221258,157.4061115265578,236.4583923231924,327.7475843039738,350.40130419022
83,466.10537434088104,435.2765756661864,507.80741571677777,215.064382081812,107.52899136221258,157.4061115265578,251.04099225906904,327.7475843039738,350.40130419022
84,385.3562814712362,435.2765756661864,507.80741571677777,141.44775645909002,107.52899136221258,157.4061115265578,243.90852501214616,327.7475843039738,350.40130419022
85,386.67868029431844,435.2765756661864,507.80741571677777,144.79091079090333,107.52899136221258,157.4061115265578,241.88776950341511,327.7475843039738,350.40130419022
86,373.36683644989506,435.2765756661864,507.80741571677777,143.05384421658226,107.52899136221258,157.4061115265578,230.3129922333128,327.7475843039738,350.40130419022
87,408.5653652805959,496.98772575539755,507.80741571677777,158.53234794529843,168.62577420595204,157.4061115265578,250.0330173352975,328.3619515494455,350.40130419022
88,411.0165022840459,518.9545795825696,507.80741571677777,183.17431881541884,188.26594039635964,157.4061115265578,227.84218346862704,330.68863918621,350.40130419022
89,368.97128833474414,485.46087780588994,507.80741571677777,128.9640401855448,153.91485050067985,157.4061115265578,240.00724814919934,331.5460273052101,350.40130419022
90,397.93997458126296,485.46087780588994,507.80741571677777,158.16204474422415,153.91485050067985,157.4061115265578,239.7779298370388,331.5460273052101,350.40130419022
91,437.0431246638839,445.3942933525921,507.80741571677777,205.43700421920147,112.12210181403071,157.4061115265578,231.6061204446824,333.2721915385614,350.40130419022
92,384.36352724276713,445.3942933525921,507.80741571677777,141.22287995081862,112.12210181403071,157.4061115265578,243.1406472919485,333.2721915385614,350.40130419022
93,393.77236135649224,510.00389678647525,507.80741571677777,153.61751236151434,176.43789464428056,157.4061115265578,240.1548489949779,333.5660021421947,350.40130419022
94,455.2143442224694,510.00389678647525,507.80741571677777,213.6248785624915,176.43789464428056,157.4061115265578,241.5894656599779,333.5660021421947,350.40130419022
95,441.8531611151305,510.00389678647525,507.80741571677777,177.11862744238582,176.43789464428056,157.4061115265578,264.73453367274465,333.5660021421947,350.40130419022
96,365.37312453672445,510.00389678647525,507.80741571677777,129.49293615180432,176.43789464428056,157.4061115265578,235.88018838492013,333.5660021421947,350.40130419022
97,423.0911595931143,510.00389678647525,507.80741571677777,182.2767795513813,176.43789464428056,157.4061115265578,240.814380041733,333.5660021421947,350.40130419022
98,388.3648717519441,510.00389678647525,507.80741571677777,146.9059564847123,176.43789464428056,157.4061115265578,241.45891526723182,333.5660021421947,350.40130419022
99,467.12532599315705,510.00389678647525,507.80741571677777,214.95968365523476,176.43789464428056,157.4061115265578,252.1656423379223,333.5660021421947,350.40130419022
100,339.1006244492911,452.7546571596594,507.80741571677777,111.97436190458379,118.30133404816469,157.4061115265578,227.12626254470732,334.45332311149474,350.40130419022
101,322.40909416150373,495.4048123981402,507.80741571677777,82.33147914515378,159.67567386042495,157.4061115265578,240.07761501634997,335.72913853771524,350.40130419022
102,332.6010051344278,495.4048123981402,507.80741571677777,100.77032800686187,159.67567386042495,157.4061115265578,231.83067712756593,335.72913853771524,350.40130419022
103,420.23981976873637,495.4048123981402,507.80741571677777,183.47343267845562,159.67567386042495,157.4061115265578,236.76638709028074,335.72913853771524,350.40130419022
104,434.67540778572925,495.4048123981402,507.80741571677777,193.11133938250939,159.67567386042495,157.4061115265578,241.56406840321986,335.72913853771524,350.40130419022
105,397.23050628684456,495.4048123981402,507.80741571677777,157.0064221259963,159.67567386042495,157.4061115265578,240.22408416084826,335.72913853771524,350.40130419022
106,379.76372355047346,495.4048123981402,507.80741571677777,133.09959118324,159.67567386042495,157.4061115265578,246.66413236723346,335.72913853771524,350.40130419022
107,410.66377336878395,495.4048123981402,507.80741571677777,171.9894452335747,159.67567386042495,157.4061115265578,238.67432813520924,335.72913853771524,350.40130419022
108,376.1728607572649,495.4048123981402,507.80741571677777,125.70174894426567,159.67567386042495,157.4061115265578,250.47111181299925,335.72913853771524,350.40130419022
109,410.94073295273836,495.4048123981402,507.80741571677777,175.15502526186305,159.67567386042495,157.4061115265578,235.7857076908753,335.72913853771524,350.40130419022
110,471.25042891701486,474.84839337207603,507.80741571677777,226.14988228854398,139.02360449147713,157.4061115265578,245.10054662847088,335.82478888059893,350.40130419022
111,396.3967099926101,474.84839337207603,507.80741571677777,153.71433991379797,139.02360449147713,157.4061115265578,242.68237007881214,335.82478888059893,350.40130419022
112,447.07931749117006,505.42021976248935,507.80741571677777,198.18524278559335,169.15811732378234,157.4061115265578,248.8940747055767,336.262102438707,350.40130419022
113,555.4130898007002,505.42021976248935,507.80741571677777,318.06916877809886,169.15811732378234,157.4061115265578,237.3439210226013,336.262102438707,350.40130419022
114,366.3261963773692,505.42021976248935,507.80741571677777,121.92349300560637,169.15811732378234,157.4061115265578,244.4027033717628,336.262102438707,350.40130419022
115,417.98544023513176,505.42021976248935,507.80741571677777,170.191811163896,169.15811732378234,157.4061115265578,247.79362907123576,336.262102438707,350.40130419022
116,340.99909933744107,505.42021976248935,507.80741571677777,90.44417530685907,169.15811732378234,157.4061115265578,250.55492403058201,336.262102438707,350.40130419022
117,379.22292756578054,505.42021976248935,507.80741571677777,136.59704389948558,169.15811732378234,157.4061115265578,242.62588366629495,336.262102438707,350.40130419022
118,378.36082252510744,505.42021976248935,507.80741571677777,143.7449365745171,169.15811732378234,157.4061115265578,234.61588595059033,336.262102438707,350.40130419022
119,359.4349894342674,505.42021976248935,507.80741571677777,105.901549407835,169.15811732378234,157.4061115265578,253.53344002643237,336.262102438707,350.40130419022
120,400.82184543277293,505.42021976248935,507.80741571677777,212.87670791689516,169.15811732378234,157.4061115265578,187.94513751587778,336.262102438707,350.40130419022
121,453.1008740812014,505.42021976248935,507.80741571677777,210.1659860035017,169.15811732378234,157.4061115265578,242.93488807769972,336.262102438707,350.40130419022
122,423.2483519907153,505.42021976248935,507.80741571677777,200.31924751462722,169.15811732378234,157.4061115265578,222.9291044760881,336.262102438707,350.40130419022
123,398.91941221541583,505.42021976248935,507.80741571677777,170.64943813642185,169.15811732378234,157.4061115265578,228.26997407899398,336.262102438707,350.40130419022
124,364.96389312788904,505.42021976248935,507.80741571677777,114.54188517641664,169.15811732378234,157.4061115265578,250.42200795147238,336.262102438707,350.40130419022
125,429.8729195818556,505.42021976248935,507.80741571677777,185.41523113759922,169.15811732378234,157.4061115265578,244.4576884442564,336.262102438707,350.40130419022
126,382.1775646798812,505.42021976248935,507.80741571677777,142.07605217882443,169.15811732378234,157.4061115265578,240.10151250105676,336.262102438707,350.40130419022
127,445.89767650048645,505.42021976248935,507.80741571677777,185.5579002984758,169.15811732378234,157.4061115265578,260.3397762020106,336.262102438707,350.40130419022
128,355.3171968305951,505.42021976248935,507.80741571677777,118.73927610246636,169.15811732378234,157.4061115265578,236.57792072812873,336.262102438707,350.40130419022
129,436.0355546934666,505.42021976248935,507.80741571677777,189.59865084548593,169.15811732378234,157.4061115265578,246.4369038479807,336.262102438707,350.40130419022
130,359.1972363958651,505.42021976248935,507.80741571677777,110.5402743715221,169.15811732378234,157.4061115265578,248.656962024343,336.262102438707,350.40130419022
131,382.1775646798812,505.42021976248935,507.80741571677777,142.07605217882443,169.15811732378234,157.4061115265578,240.10151250105676,336.262102438707,350.40130419022
132,403.41112761428286,505.42021976248935,507.80741571677777,168.07007578118888,169.15811732378234,157.4061115265578,235.34105183309399,336.262102438707,350.40130419022
133,377.3418994487763,505.42021976248935,507.80741571677777,123.94542533155864,169.15811732378234,157.4061115265578,253.39647411721768,336.262102438707,350.40130419022
134,396.75702181084307,505.42021976248935,507.80741571677777,157.6134767386821,169.15811732378234,157.4061115265578,239.14354507216098,336.262102438707,350.40130419022
135,450.15111161136053,505.42021976248935,507.80741571677777,227.0828215807083,169.15811732378234,157.4061115265578,223.06829003065224,336.262102438707,350.40130419022
136,408.49636284307394,505.42021976248935,507.80741571677777,166.84903274703942,169.15811732378234,157.4061115265578,241.64733009603452,336.262102438707,350.40130419022
137,405.18593390713517,505.42021976248935,507.80741571677777,160.84931283712805,169.15811732378234,157.4061115265578,244.3366210700071,336.262102438707,350.40130419022
138,454.5532845664903,505.42021976248935,507.80741571677777,237.33299256647047,169.15811732378234,157.4061115265578,217.2202920000198,336.262102438707,350.40130419022
139,385.0933885396,505.42021976248935,507.80741571677777,138.80934544954673,169.15811732378234,157.4061115265578,246.2840430900533,336.262102438707,350.40130419022
140,401.7060762633204,505.42021976248935,507.80741571677777,174.61972850981425,169.15811732378234,157.4061115265578,227.08634775350617,336.262102438707,350.40130419022
141,387.32525072569547,505.42021976248935,507.80741571677777,146.2541698988515,169.15811732378234,157.4061115265578,241.07108082684397,336.262102438707,350.40130419022
142,383.83560452369494,505.42021976248935,507.80741571677777,126.67922761478725,169.15811732378234,157.4061115265578,257.1563769089077,336.262102438707,350.40130419022
143,415.00727719014634,505.42021976248935,507.80741571677777,172.0137018893383,169.15811732378234,157.4061115265578,242.99357530080803,336.262102438707,350.40130419022
144,411.4366414953902,505.42021976248935,507.80741571677777,156.2215921808596,169.15811732378234,157.4061115265578,255.21504931453057,336.262102438707,350.40130419022
145,400.6720229177688,505.42021976248935,507.80741571677777,151.79484916599725,169.15811732378234,157.4061115265578,248.87717375177155,336.262102438707,350.40130419022
146,340.5702045937631,505.42021976248935,507.80741571677777,96.29110732342383,169.15811732378234,157.4061115265578,244.27909727033926,336.262102438707,350.40130419022
147,481.4997917738504,505.42021976248935,507.80741571677777,248.00145577636525,169.15811732378234,157.4061115265578,233.49833599748516,336.262102438707,350.40130419022
148,414.405189690983,505.42021976248935,507.80741571677777,165.18341832673306,169.15811732378234,157.4061115265578,249.22177136424992,336.262102438707,350.40130419022
149,385.0718572919562,505.42021976248935,507.80741571677777,131.30302109100032,169.15811732378234,157.4061115265578,253.76883620095586,336.262102438707,350.40130419022
150,442.5584628181418,505.42021976248935,507.80741571677777,202.72934522280957,169.15811732378234,157.4061115265578,239.8291175953322,336.262102438707,350.40130419022
151,409.37343727646015,505.42021976248935,507.80741571677777,166.76944918560145,169.15811732378234,157.4061115265578,242.6039880908587,336.262102438707,350.40130419022
152,380.2298034965974,505.42021976248935,507.80741571677777,141.18739072115233,169.15811732378234,157.4061115265578,239.0424127754451,336.262102438707,350.40130419022
153,407.5378602166743,505.42021976248935,507.80741571677777,176.541460976395,169.15811732378234,157.4061115265578,230.9963992402793,336.262102438707,350.40130419022
154,390.22955107166075,505.42021976248935,507.80741571677777,136.0503967342531,169.15811732378234,157.4061115265578,254.17915433740765,336.262102438707,350.40130419022
155,419.8138106790911,505.42021976248935,507.80741571677777,181.20536809834246,169.15811732378234,157.4061115265578,238.60844258074863,336.262102438707,350.40130419022
156,454.5532845664903,505.42021976248935,507.80741571677777,237.33299256647047,169.15811732378234,157.4061115265578,217.2202920000198,336.262102438707,350.40130419022
157,413.5341883205419,505.42021976248935,507.80741571677777,163.54432725449095,169.15811732378234,157.4061115265578,249.98986106605093,336.262102438707,350.40130419022
158,425.41885692322717,505.42021976248935,507.80741571677777,196.65514039575945,169.15811732378234,157.4061115265578,228.76371652746772,336.262102438707,350.40130419022
159,466.10537434088104,505.42021976248935,507.80741571677777,215.064382081812,169.15811732378234,157.4061115265578,251.04099225906904,336.262102438707,350.40130419022
160,408.8059731098363,505.42021976248935,507.80741571677777,175.989364658929,169.15811732378234,157.4061115265578,232.81660845090732,336.262102438707,350.40130419022
161,378.43421140479296,505.42021976248935,507.80741571677777,130.79693977644175,169.15811732378234,157.4061115265578,247.63727162835121,336.262102438707,350.40130419022
162,377.2574573725452,505.42021976248935,507.80741571677777,128.55028394125182,169.15811732378234,157.4061115265578,248.7071734312934,336.262102438707,350.40130419022
163,401.05357952561747,505.42021976248935,507.80741571677777,150.5466847477265,169.15811732378234,157.4061115265578,250.50689477789098,336.262102438707,350.40130419022
164,396.239786323929,505.42021976248935,507.80741571677777,165.0817487302043,169.15811732378234,157.4061115265578,231.1580375937247,336.262102438707,350.40130419022
165,366.6351216084245,505.42021976248935,507.80741571677777,124.02254167510553,169.15811732378234,157.4061115265578,242.612579933319,336.262102438707,350.40130419022
166,482.59380434049484,505.42021976248935,507.80741571677777,244.581989422503,169.15811732378234,157.4061115265578,238.01181491799184,336.262102438707,350.40130419022
167,377.7791096532277,505.42021976248935,507.80741571677777,133.16099926973854,169.15811732378234,157.4061115265578,244.61811038348915,336.262102438707,350.40130419022
168,451.12599804443494,505.42021976248935,507.80741571677777,229.52506148109728,169.15811732378234,157.4061115265578,221.60093656333765,336.262102438707,350.40130419022
169,422.44618243230616,505.42021976248935,507.80741571677777,166.48509480016557,169.15811732378234,157.4061115265578,255.9610876321406,336.262102438707,350.40130419022
170,355.3171968305951,505.42021976248935,507.80741571677777,118.73927610246636,169.15811732378234,157.4061115265578,236.57792072812873,336.262102438707,350.40130419022
171,350.6758574569773,505.42021976248935,507.80741571677777,123.74092859370303,169.15811732378234,157.4061115265578,226.9349288632743,336.262102438707,350.40130419022
172,386.0565486138109,505.42021976248935,507.80741571677777,142.12022618732237,169.15811732378234,157.4061115265578,243.93632242648852,336.262102438707,350.40130419022
173,361.3589956343966,505.42021976248935,507.80741571677777,120.79679250070463,169.15811732378234,157.4061115265578,240.56220313369198,336.262102438707,350.40130419022
174,401.3819096927635,505.42021976248935,507.80741571677777,157.984724207207,169.15811732378234,157.4061115265578,243.3971854855565,336.262102438707,350.40130419022
175,411.41774398166297,505.42021976248935,507.80741571677777,177.7089110411189,169.15811732378234,157.4061115265578,233.70883294054406,336.262102438707,350.40130419022
176,440.1860464476751,505.42021976248935,507.80741571677777,199.491849159109,169.15811732378234,157.4061115265578,240.6941972885661,336.262102438707,350.40130419022
177,402.1891545892821,505.42021976248935,507.80741571677777,146.71765649614403,169.15811732378234,157.4061115265578,255.47149809313808,336.262102438707,350.40130419022
178,364.1440804233365,505.42021976248935,507.80741571677777,116.34587766257343,169.15811732378234,157.4061115265578,247.79820276076308,336.262102438707,350.40130419022
179,362.93834818466127,505.42021976248935,507.80741571677777,120.62159933671175,169.15811732378234,157.4061115265578,242.3167488479495,336.262102438707,350.40130419022
180,467.73604767223503,505.42021976248935,507.80741571677777,244.10892978457343,169.15811732378234,157.4061115265578,223.6271178876616,336.262102438707,350.40130419022
181,338.0523652508554,501.6863375568025,507.80741571677777,89.1277909379754,165.4080538518807,157.4061115265578,248.92457431288,336.2782837049218,350.40130419022
182,374.06053099919086,501.6863375568025,507.80741571677777,133.19903147107814,165.4080538518807,157.4061115265578,240.86149952811272,336.2782837049218,350.40130419022
183,355.5719026951503,501.6863375568025,507.80741571677777,107.80028367890975,165.4080538518807,157.4061115265578,247.77161901624055,336.2782837049218,350.40130419022
184,379.9259682830167,501.6863375568025,507.80741571677777,129.94576893700432,165.4080538518807,157.4061115265578,249.98019934601237,336.2782837049218,350.40130419022
185,399.593906397739,501.6863375568025,507.80741571677777,145.55919410115737,165.4080538518807,157.4061115265578,254.0347122965816,336.2782837049218,350.40130419022
186,439.28690649577925,501.6863375568025,507.80741571677777,195.78520280813933,165.4080538518807,157.4061115265578,243.50170368763992,336.2782837049218,350.40130419022
187,390.0550421418754,501.6863375568025,507.80741571677777,148.60713945201903,165.4080538518807,157.4061115265578,241.44790268985636,336.2782837049218,350.40130419022
188,401.66149743181506,501.6863375568025,507.80741571677777,166.00796034753577,165.4080538518807,157.4061115265578,235.6535370842793,336.2782837049218,350.40130419022
189,467.8002309896051,501.6863375568025,507.80741571677777,227.4603514058517,165.4080538518807,157.4061115265578,240.3398795837534,336.2782837049218,350.40130419022
190,344.91642688163455,501.6863375568025,507.80741571677777,93.0807651365073,165.4080538518807,157.4061115265578,251.83566174512725,336.2782837049218,350.40130419022
